% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000014           2         8           fchdir
  0.00    0.011020           4      3087           fcntl
  0.00    0.024274           1     16881           fstat
  0.00    0.000058          10         6           ftruncate
 26.08  590.941982        2846    207659     67720 futex
  0.00    0.000009           1         9           getcwd
  0.00    0.096446           5     19606           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000014           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001360          22        63         2 getsockname
  0.00    0.002967          56        53           getsockopt
  0.00    0.000279           3        96           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000060           1        71         7 ioctl
  0.00    0.025998           1     28054        47 lseek
  0.01    0.248713           3     88706        18 lstat
  0.00    0.001288          12       112           madvise
  0.00    0.000006           3         2         2 mkdir
  0.00    0.012615           5      2536           mmap
  0.00    0.016977           2      8064           mprotect
  0.00    0.001905           2       770           munmap
  0.00    0.043101           3     14173       694 openat
  0.00    0.000006           0        16           pipe
  0.00    0.002685           5       546           poll
  0.00    0.000431           5        94           prctl
  0.00    0.000030           2        18           prlimit64
  0.01    0.213397           5     40922           read
  0.00    0.000074           2        49         2 readlink
 71.84 1627.736779        1627   1000510           recvfrom
  0.00    0.007748         775        10           recvmsg
  0.00    0.000320           3       127           rt_sigaction
  0.00    0.001096           3       359           rt_sigprocmask
  0.00    0.000239           2       125           rt_sigreturn
  0.00    0.000991           5       199           sched_getaffinity
  0.00    0.000021          21         1           sched_setaffinity
  0.01    0.250959          10     26087           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.53   11.955016          12   1000405           sendto
  0.00    0.000317           3       101           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.00    0.014583          92       159           setsockopt
  0.00    0.000002           2         1           shutdown
  0.01    0.246082        2796        88           socket
  0.00    0.000006           3         2           socketpair
  0.02    0.557855           3    163353      3094 stat
  0.00    0.000033           7         5           sysinfo
  0.00    0.000001           0         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000938           5       191           utimes
  1.46   33.176726     1951572        17           wait4
  0.00    0.026546           2     15060           write
------ ----------- ----------- --------- --------- ----------------
100.00 2265.655223               2652428     71739 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000409           2       234        69 access
  0.00    0.000009           1         9           arch_prctl
  0.00    0.000023           6         4           bind
  0.00    0.000070           2        38           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.000865           8       113           clone
  0.00    0.027434           2     13393           close
  0.00    0.001325          15        88        73 connect
  0.00    0.000163           2        68           dup2
  0.00    0.000006           0        20        11 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000012           2         8           fchdir
  0.00    0.018232           6      3087           fcntl
  0.00    0.022707           1     16881           fstat
  0.00    0.000072          12         6           ftruncate
 26.00  566.765807        2494    227253     78501 futex
  0.00    0.000015           2         9           getcwd
  0.00    0.092798           5     19606           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000019           1        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001165          18        63         2 getsockname
  0.00    0.001089          21        53           getsockopt
  0.00    0.000261           3        96           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000282           4        71         7 ioctl
  0.00    0.023564           1     28056        47 lseek
  0.01    0.220682           2     88710        18 lstat
  0.00    0.001706          16       104           madvise
  0.00    0.000004           2         2         2 mkdir
  0.00    0.013056           5      2581           mmap
  0.00    0.016463           2      7922           mprotect
  0.00    0.001487           2       779           munmap
  0.00    0.051257           4     14173       694 openat
  0.00    0.000066           4        16           pipe
  0.00    0.003035           5       644           poll
  0.00    0.000326           3        94           prctl
  0.00    0.000034           2        18           prlimit64
  0.01    0.250755           6     40951           read
  0.00    0.000098           2        49         2 readlink
 71.96 1568.955326        1567   1000994           recvfrom
  0.00    0.008368         837        10           recvmsg
  0.00    0.000301           2       127           rt_sigaction
  0.00    0.000836           2       360           rt_sigprocmask
  0.00    0.000278           3        84           rt_sigreturn
  0.00    0.000682           3       199           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.02    0.405732           9     46858           sched_yield
  0.00    0.000063          63         1           sendmmsg
  0.49   10.787494          11   1000454           sendto
  0.00    0.000301           3       101           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.00    0.005997          38       159           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.068003         773        88           socket
  0.00    0.000015           8         2           socketpair
  0.02    0.509952           3    163361      3094 stat
  0.00    0.000029           6         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000046          15         3           unlink
  0.00    0.000637           3       191           utimes
  1.46   31.905442     1876791        17           wait4
  0.00    0.016547           1     15162           write
------ ----------- ----------- --------- --------- ----------------
100.00 2180.181420               2693433     82520 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000337           1       234        69 access
  0.00    0.000008           1         9           arch_prctl
  0.00    0.000011           3         4           bind
  0.00    0.000031           1        38           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000017           4         4           clock_getres
  0.00    0.001443          13       113           clone
  0.00    0.031248           2     13395           close
  0.00    0.003301          36        92        75 connect
  0.00    0.000298           4        68           dup2
  0.00    0.000057           3        20        11 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000032           4         8           fchdir
  0.00    0.012175           4      3087           fcntl
  0.00    0.026923           2     16881           fstat
  0.00    0.000041           7         6           ftruncate
 26.45  563.368129        2656    212147     69618 futex
  0.00    0.000012           1         9           getcwd
  0.00    0.100910           5     19606           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000026           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000016           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000408           6        63         2 getsockname
  0.00    0.002744          52        53           getsockopt
  0.00    0.000384           4        96           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000000           0        77         7 ioctl
  0.00    0.034955           1     28054        47 lseek
  0.01    0.258050           3     88774        18 lstat
  0.00    0.002083          19       108           madvise
  0.00    0.000010           5         2         2 mkdir
  0.00    0.014447           6      2541           mmap
  0.00    0.020697           3      7739           mprotect
  0.00    0.003198           4       776           munmap
  0.00    0.041732           3     14173       694 openat
  0.00    0.000029           2        16           pipe
  0.00    0.058968         109       542           poll
  0.00    0.000484           5        94           prctl
  0.00    0.000036           2        18           prlimit64
  0.01    0.238490           6     40900           read
  0.00    0.000104           2        49         2 readlink
 71.51 1523.423432        1522   1000804           recvfrom
  0.00    0.008318         832        10           recvmsg
  0.00    0.000145           1       127           rt_sigaction
  0.00    0.001259           3       360           rt_sigprocmask
  0.00    0.000289           3       112           rt_sigreturn
  0.00    0.001000           5       199           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.01    0.228772          12     19694           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.50   10.699738          11   1000403           sendto
  0.00    0.000371           4       101           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.00    0.007187          45       159           setsockopt
  0.00    0.000003           3         1           shutdown
  0.00    0.060829         676        90           socket
  0.00    0.000005           3         2           socketpair
  0.03    0.591510           4    163353      3094 stat
  0.00    0.000047           9         5           sysinfo
  0.00    0.000005           1         5           uname
  0.00    0.000008           3         3           unlink
  0.00    0.000603           3       191           utimes
  1.45   30.956986     1820999        17           wait4
  0.00    0.049657           3     15055           write
------ ----------- ----------- --------- --------- ----------------
100.00 2130.252005               2650536     73639 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000206           1       234        69 access
  0.00    0.000007           1         9           arch_prctl
  0.00    0.000012           3         4           bind
  0.00    0.000044           1        38           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.001088          10       113           clone
  0.00    0.034448           3     13393           close
  0.00    0.002455          28        88        73 connect
  0.00    0.000114           2        68           dup2
  0.00    0.000005           0        20        11 execve
  0.00    0.000009           5         2           faccessat
  0.00    0.000020           3         8           fchdir
  0.00    0.013573           4      3087           fcntl
  0.00    0.029807           2     16881           fstat
  0.00    0.000102          17         6           ftruncate
 27.11  621.125941        2923    212520     75614 futex
  0.00    0.000006           1         9           getcwd
  0.00    0.114058           6     19606           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000022           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001363          22        63         2 getsockname
  0.00    0.003083          58        53           getsockopt
  0.00    0.000473           5        96           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000171           2        71         7 ioctl
  0.00    0.028969           1     28056        47 lseek
  0.01    0.269926           3     88708        18 lstat
  0.00    0.001383          12       115           madvise
  0.00    0.000006           3         2         2 mkdir
  0.00    0.013935           6      2520           mmap
  0.00    0.018355           2      7443           mprotect
  0.00    0.003639           5       776           munmap
  0.00    0.044611           3     14173       694 openat
  0.00    0.000036           2        16           pipe
  0.00    0.005763           9       624           poll
  0.00    0.000593           6        94           prctl
  0.00    0.000048           3        18           prlimit64
  0.01    0.200831           5     40892           read
  0.00    0.000072           1        49         2 readlink
 70.85 1623.153352        1624    999596           recvfrom
  0.00    0.008368         837        10           recvmsg
  0.00    0.000118           1       127           rt_sigaction
  0.00    0.001363           4       360           rt_sigprocmask
  0.00    0.000183           2        84           rt_sigreturn
  0.00    0.001091           5       199           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.01    0.164864          12     13316           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.51   11.767943          12   1000444           sendto
  0.00    0.000511           5       101           set_robust_list
  0.00    0.000009           3         3           set_tid_address
  0.00    0.011396          72       159           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.311819        3543        88           socket
  0.00    0.000001           1         2           socketpair
  0.03    0.592142           4    163357      3094 stat
  0.00    0.000029           6         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000052          17         3           unlink
  0.00    0.000208           1       191           utimes
  1.44   32.875678     1933863        17           wait4
  0.00    0.060351           4     15081           write
------ ----------- ----------- --------- --------- ----------------
100.00 2290.864682               2643052     79633 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000310           1       219        54 access
  0.00    0.000011           2         6           arch_prctl
  0.00    0.000024           6         4           bind
  0.00    0.000065           2        27           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000016           4         4           clock_getres
  0.00    0.001540          14       113           clone
  0.00    0.026557           2     13371           close
  0.00    0.004403          49        90        74 connect
  0.00    0.000217           3        68           dup2
  0.00    0.000010           1        12         6 execve
  0.00    0.000016           8         2           faccessat
  0.00    0.000030           4         8           fchdir
  0.00    0.018033           6      3087           fcntl
  0.00    0.022124           1     16848           fstat
  0.00    0.000080          13         6           ftruncate
 25.77  580.756696        2944    197273     64398 futex
  0.00    0.000010           1         9           getcwd
  0.00    0.084565           4     19602           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000042           3        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000018           2         8           getpid
  0.00    0.000003           2         2           getppid
  0.00    0.006653         106        63         2 getsockname
  0.00    0.002792          53        53           getsockopt
  0.00    0.000326           3        96           gettid
  0.00    0.000011           2         5           getuid
  0.00    0.000029           0        72         6 ioctl
  0.00    0.026766           1     28056        47 lseek
  0.01    0.218622           2     88710        18 lstat
  0.00    0.001432          13       107           madvise
  0.00    0.000010           5         2         2 mkdir
  0.00    0.012255           5      2546           mmap
  0.00    0.023688           3      7293           mprotect
  0.00    0.002072           3       782           munmap
  0.00    0.037682           3     14137       685 openat
  0.00    0.000022           1        16           pipe
  0.00    0.004448           9       520           poll
  0.00    0.000545           6        94           prctl
  0.00    0.000054           3        17           prlimit64
  0.01    0.168399           4     40885           read
  0.00    0.000095           2        47         1 readlink
 72.24 1628.064917        1627   1000718           recvfrom
  0.00    0.008348         835        10           recvmsg
  0.00    0.000180           3        61           rt_sigaction
  0.00    0.001274           4       359           rt_sigprocmask
  0.00    0.000469           5        87           rt_sigreturn
  0.00    0.000686           3       198           sched_getaffinity
  0.01    0.225700          11     19759           sched_yield
  0.00    0.000058          58         1           sendmmsg
  0.47   10.591362          11   1000392           sendto
  0.00    0.000376           4       100           set_robust_list
  0.00    0.000007           4         2           set_tid_address
  0.00    0.017392         109       159           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.025202         283        89           socket
  0.00    0.000000           0         2           socketpair
  0.02    0.456884           3    163343      3081 stat
  0.00    0.000033           8         4           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000003           1         3           unlink
  0.00    0.000112           1       191           utimes
  1.46   32.933826     1937284        17           wait4
  0.00    0.018111           1     14980           write
------ ----------- ----------- --------- --------- ----------------
100.00 2253.765636               2634767     68374 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000564           2       230        65 access
  0.00    0.000017           2         8           arch_prctl
  0.00    0.000010           3         4           bind
  0.00    0.000095           3        35           brk
  0.00    0.000016           3         5           chdir
  0.00    0.000009           2         4           clock_getres
  0.00    0.000461           4       113           clone
  0.00    0.026938           2     13382           close
  0.00    0.002075          24        88        73 connect
  0.00    0.000276           4        68           dup2
  0.00    0.000046           2        19        11 execve
  0.00    0.000015           8         2           faccessat
  0.00    0.000032           4         8           fchdir
  0.00    0.010240           3      3087           fcntl
  0.00    0.024802           1     16870           fstat
  0.00    0.000049           8         6           ftruncate
 25.64  549.561808        2523    217785     76055 futex
  0.00    0.000018           2         9           getcwd
  0.00    0.095721           5     19602           getdents
  0.00    0.000009           3         3           getegid
  0.00    0.000047           3        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000012           1         9           getpid
  0.00    0.000004           2         2           getppid
  0.00    0.002336          37        63         2 getsockname
  0.00    0.004283          81        53           getsockopt
  0.00    0.000180           2        96           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000176           2        71         7 ioctl
  0.00    0.024733           1     28058        47 lseek
  0.01    0.228508           3     88712        18 lstat
  0.00    0.001094          11       100           madvise
  0.00    0.000011           6         2         2 mkdir
  0.00    0.013747           5      2589           mmap
  0.00    0.014577           2      7324           mprotect
  0.00    0.001356           2       783           munmap
  0.00    0.038388           3     14162       694 openat
  0.00    0.000103           6        16           pipe
  0.00    0.023895          38       628           poll
  0.00    0.000224           2        94           prctl
  0.00    0.000052           3        18           prlimit64
  0.01    0.107897           3     40905           read
  0.00    0.000107           2        49         2 readlink
 72.27 1549.072893        1549    999854           recvfrom
  0.00    0.008304         830        10           recvmsg
  0.00    0.000132           1       127           rt_sigaction
  0.00    0.001777           5       360           rt_sigprocmask
  0.00    0.000180           2       103           rt_sigreturn
  0.00    0.000671           3       198           sched_getaffinity
  0.02    0.368146           7     54001           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.54   11.591567          12   1000446           sendto
  0.00    0.000211           2       101           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.00    0.009593          60       159           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.036744         418        88           socket
  0.00    0.000000           0         2           socketpair
  0.02    0.474546           3    163365      3094 stat
  0.00    0.000021           4         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000047          16         3           unlink
  0.00    0.000052           0       191           utimes
  1.48   31.647916     1861642        17           wait4
  0.00    0.032653           2     15138           write
------ ----------- ----------- --------- --------- ----------------
100.00 2143.430407               2689263     80070 total
