% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000000           0         5           uname
  0.00    0.000019           6         3           unlink
  0.00    0.000363           2       191           utimes
  1.67   32.954919     1938525        17           wait4
  0.00    0.029884           2     15251           write
------ ----------- ----------- --------- --------- ----------------
100.00 1976.370940               2706313    101013 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000373           2       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000024           6         4           bind
  0.00    0.000048           2        31           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.000820           8       105           clone
  0.00    0.026687           2     13357           close
  0.00    0.003434          43        80        65 connect
  0.00    0.001016          17        60           dup2
  0.00    0.000000           0        12         6 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000034           4         8           fchdir
  0.00    0.016939           6      3055           fcntl
  0.00    0.023214           1     16853           fstat
  0.00    0.000110          18         6           ftruncate
 29.29  564.163639        2516    224233     76337 futex
  0.00    0.000009           1         9           getcwd
  0.00    0.086880           4     19574           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000032           2        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001556          28        55         2 getsockname
  0.00    0.000829          18        45           getsockopt
  0.00    0.000195           2        88           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000078           1        71         7 ioctl
  0.00    0.030878           1     28056        47 lseek
  0.01    0.223670           3     88654        18 lstat
  0.00    0.001208          12       103           madvise
  0.00    0.000014           7         2         2 mkdir
  0.00    0.013904           6      2523           mmap
  0.00    0.014942           2      7332           mprotect
  0.00    0.002059           3       762           munmap
  0.00    0.038999           3     14145       694 openat
  0.00    0.000008           1        16           pipe
  0.00    0.044897          75       602           poll
  0.00    0.000295           3        86           prctl
  0.00    0.000059           3        18           prlimit64
  0.01    0.199394           5     40913           read
  0.00    0.000058           1        50         2 readlink
 68.43 1318.108956        1319    999326           recvfrom
  0.00    0.008355         836        10           recvmsg
  0.00    0.000392           3       127           rt_sigaction
  0.00    0.000827           3       328           rt_sigprocmask
  0.00    0.000532           7        73           rt_sigreturn
  0.00    0.000902           5       182           sched_getaffinity
  0.01    0.153829           8     18218           sched_yield
  0.00    0.000060          60         1           sendmmsg
  0.53   10.223623          10   1000413           sendto
  0.00    0.000235           3        93           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.00    0.014509         107       135           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.228640        2858        80           socket
  0.00    0.000000           0         2           socketpair
  0.03    0.549080           3    163237      3094 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000005           1         5           uname
  0.00    0.000040          13         3           unlink
  0.00    0.000920           5       191           utimes
  1.67   32.119162     1889362        17           wait4
  0.00    0.030633           2     15086           write
------ ----------- ----------- --------- --------- ----------------
100.00 1926.337087               2658726     80336 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000328           1       230        65 access
  0.00    0.000005           1         8           arch_prctl
  0.00    0.000023           6         4           bind
  0.00    0.000055           2        35           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.001250          12       105           clone
  0.00    0.027402           2     13360           close
  0.00    0.002450          31        80        65 connect
  0.00    0.000061           1        60           dup2
  0.00    0.000000           0        19        11 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.00    0.007571           2      3055           fcntl
  0.00    0.022265           1     16856           fstat
  0.00    0.000098          16         6           ftruncate
 29.21  573.974345        2276    252158     94880 futex
  0.00    0.000020           2         9           getcwd
  0.00    0.090010           5     19574           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000016           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000016           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000359           7        55         2 getsockname
  0.00    0.001006          22        45           getsockopt
  0.00    0.000223           3        88           gettid
  0.00    0.000021           4         5           getuid
  0.00    0.000030           0        71         7 ioctl
  0.00    0.023122           1     28056        47 lseek
  0.01    0.217490           2     88642        18 lstat
  0.00    0.001552          15       102           madvise
  0.00    0.000006           3         2         2 mkdir
  0.00    0.010115           4      2473           mmap
  0.00    0.020096           3      6893           mprotect
  0.00    0.002859           4       768           munmap
  0.00    0.038441           3     14148       694 openat
  0.00    0.000019           1        16           pipe
  0.00    0.004791           6       784           poll
  0.00    0.000293           3        86           prctl
  0.00    0.000023           1        18           prlimit64
  0.01    0.163708           4     40895           read
  0.00    0.000055           1        49         2 readlink
 68.48 1345.765378        1344   1001434           recvfrom
  0.00    0.008372         837        10           recvmsg
  0.00    0.000087           1       127           rt_sigaction
  0.00    0.000855           3       328           rt_sigprocmask
  0.00    0.000143           2        84           rt_sigreturn
  0.00    0.001786          10       182           sched_getaffinity
  0.01    0.114452           8     14674           sched_yield
  0.00    0.000058          58         1           sendmmsg
  0.59   11.650693          12   1000504           sendto
  0.00    0.000247           3        93           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.00    0.005811          43       135           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.250446        3131        80           socket
  0.00    0.000000           0         2           socketpair
  0.03    0.508599           3    163239      3094 stat
  0.00    0.000047           9         5           sysinfo
  0.00    0.000025           5         5           uname
  0.00    0.000053          18         3           unlink
  0.00    0.000476           2       191           utimes
  1.65   32.376750     1904515        17           wait4
  0.00    0.019010           1     15227           write
------ ----------- ----------- --------- --------- ----------------
100.00 1965.313445               2685151     98887 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000227           1       230        65 access
  0.00    0.000011           1         8           arch_prctl
  0.00    0.000005           1         4           bind
  0.00    0.000062           2        35           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000009           2         4           clock_getres
  0.00    0.000602           6       105           clone
  0.00    0.026161           2     13369           close
  0.00    0.003001          31        98        74 connect
  0.00    0.000130           2        60           dup2
  0.00    0.000072           4        19        11 execve
  0.00    0.000012           6         2           faccessat
  0.00    0.000016           2         8           fchdir
  0.00    0.010796           4      3055           fcntl
  0.00    0.021516           1     16856           fstat
  0.00    0.000024           4         6           ftruncate
 28.74  529.154141        2716    194820     66480 futex
  0.00    0.000024           3         9           getcwd
  0.00    0.087467           4     19574           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000017           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000014           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001327          24        55         2 getsockname
  0.00    0.004701         104        45           getsockopt
  0.00    0.001392          16        88           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000338           3        98         7 ioctl
  0.00    0.031661           1     28058        47 lseek
  0.01    0.223503           3     88644        18 lstat
  0.00    0.000747           9        81           madvise
  0.00    0.000007           4         2         2 mkdir
  0.00    0.012722           5      2537           mmap
  0.00    0.013558           2      7660           mprotect
  0.00    0.001547           2       762           munmap
  0.00    0.035998           3     14148       694 openat
  0.00    0.000124           8        16           pipe
  0.00    0.002858           5       540           poll
  0.00    0.000329           4        86           prctl
  0.00    0.000037           2        18           prlimit64
  0.00    0.090070           2     40930           read
  0.00    0.000069           1        49         2 readlink
 68.98 1270.153033        1269   1000542           recvfrom
  0.00    0.008286         921         9           recvmsg
  0.00    0.000314           2       127           rt_sigaction
  0.00    0.000750           2       327           rt_sigprocmask
  0.00    0.000146           2        83           rt_sigreturn
  0.00    0.000644           4       182           sched_getaffinity
  0.01    0.117453          11     10865           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.55   10.207214          10   1000382           sendto
  0.00    0.000246           3        93           set_robust_list
  0.00    0.000009           3         3           set_tid_address
  0.00    0.010411          77       135           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.222907        2505        89           socket
  0.00    0.000001           1         2           socketpair
  0.03    0.478923           3    163243      3094 stat
  0.00    0.000042           8         5           sysinfo
  0.00    0.000006           1         5           uname
  0.00    0.000046          15         3           unlink
  0.00    0.000033           0       191           utimes
  1.65   30.463622     1791978        17           wait4
  0.00    0.043821           3     14978           write
------ ----------- ----------- --------- --------- ----------------
100.00 1841.433212               2623404     70496 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000179           1       234        69 access
  0.00    0.000010           1         9           arch_prctl
  0.00    0.000024           6         4           bind
  0.00    0.000052           1        38           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000012           3         4           clock_getres
  0.00    0.000795           8       105           clone
  0.00    0.026293           2     13385           close
  0.00    0.001762          22        80        65 connect
  0.00    0.000156           3        60           dup2
  0.00    0.000008           0        20        11 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000019           2         8           fchdir
  0.00    0.006325           2      3055           fcntl
  0.00    0.021568           1     16881           fstat
  0.00    0.000043           7         6           ftruncate
 29.80  580.430952        2328    249325     93312 futex
  0.00    0.000012           1         9           getcwd
  0.00    0.089631           5     19606           getdents
  0.00    0.000006           2         3           getegid
  0.00    0.000028           2        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000010           1         9           getpid
  0.00    0.000004           2         2           getppid
  0.00    0.000597          11        55         2 getsockname
  0.00    0.001365          30        45           getsockopt
  0.00    0.000251           3        88           gettid
  0.00    0.000006           1         5           getuid
  0.00    0.000013           0        71         7 ioctl
  0.00    0.014116           1     28058        47 lseek
  0.01    0.213216           2     88692        18 lstat
  0.00    0.001025          12        88           madvise
  0.00    0.000007           4         2         2 mkdir
  0.00    0.012234           5      2551           mmap
  0.00    0.014765           2      7808           mprotect
  0.00    0.001148           1       767           munmap
  0.00    0.033784           2     14173       694 openat
  0.00    0.000061           4        16           pipe
  0.00    0.004577           6       780           poll
  0.00    0.000305           4        86           prctl
  0.00    0.000042           2        18           prlimit64
  0.00    0.076917           2     40928           read
  0.00    0.000056           1        49         2 readlink
 67.91 1322.850387        1320   1002040           recvfrom
  0.00    0.008324         832        10           recvmsg
  0.00    0.000110           1       127           rt_sigaction
  0.00    0.000695           2       328           rt_sigprocmask
  0.00    0.000129           1       106           rt_sigreturn
  0.00    0.000648           4       183           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.01    0.181510           7     24986           sched_yield
  0.00    0.000063          63         1           sendmmsg
  0.58   11.340206          11   1000502           sendto
  0.00    0.000260           3        93           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.00    0.008963          66       135           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.090641        1133        80           socket
  0.00    0.000001           1         2           socketpair
  0.02    0.457650           3    163325      3094 stat
  0.00    0.000011           2         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000061           0       191           utimes
  1.65   32.102055     1888356        17           wait4
  0.00    0.022800           1     15213           write
------ ----------- ----------- --------- --------- ----------------
100.00 1948.016908               2694505     97323 total
