% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000012           4         3           getgid
  0.00    0.000018           2         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.000038           2        18         2 getsockname
  0.00    0.000040           4         9           getsockopt
  0.00    0.000337           4        84           gettid
  0.00    0.000015           3         5           getuid
  0.00    0.000037           0        83         3 ioctl
  0.00    0.000005           3         2           kill
  0.03    0.048273           2     28006        47 lseek
  0.23    0.353633           4     88184        18 lstat
  0.00    0.002379          34        69           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.011252           5      2390           mmap
  0.02    0.026166           4      6368           mprotect
  0.00    0.002363           3       743           munmap
  0.04    0.067450           5     14027       694 openat
  0.00    0.000079           5        16           pipe
  0.00    0.000320          12        26           poll
  0.00    0.000564           7        82           prctl
  0.00    0.000063           4        18           prlimit64
  0.08    0.118326           3     40958           read
  0.00    0.000160           3        49         2 readlink
  1.55    2.424331        2386      1016           recvfrom
  0.00    0.005644         706         8           recvmsg
  0.00    0.000573           4       135           rt_sigaction
  0.00    0.000943           3       281           rt_sigprocmask
  0.00    0.000248           3        96           rt_sigreturn
  0.00    0.001040           6       175           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.30    0.465864          20     23107           sched_yield
  0.00    0.000012          12         1           sendmmsg
  0.02    0.025360          25      1034           sendto
  0.00    0.000320           4        89           set_robust_list
  0.00    0.000012           4         3           set_tid_address
  0.00    0.000261          10        27           setsockopt
  0.00    0.000004           4         1           shutdown
  0.00    0.000352           7        47           socket
  0.00    0.000013           7         2           socketpair
  0.46    0.712830           4    162454      3097 stat
  0.00    0.000031           6         5           sysinfo
  0.00    0.000011           2         5           uname
  0.00    0.000094          31         3           unlink
  0.00    0.001050           5       191           utimes
  0.48    0.756168       44480        17           wait4
  0.02    0.023640           2     14367           write
------ ----------- ----------- --------- --------- ----------------
100.00  156.307792                637015     25996 total
