% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000340           8        42        25 connect
  0.00    0.000075           4        18           dup2
  0.00    0.000007           0        23        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000043           5         8           fchdir
  0.00    0.002644           1      2887           fcntl
  0.03    0.039946           2     16735           fstat
  0.00    0.000133          22         6           ftruncate
 98.02  143.595324         712    201807     23112 futex
  0.00    0.000013           1         9           getcwd
  0.10    0.140420           7     19322           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000016           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000050           4        13         2 getsockname
  0.00    0.000000           0         3           getsockopt
  0.00    0.000327           4        78           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000038           0        77         3 ioctl
  0.00    0.000018           9         2           kill
  0.03    0.040430           1     28006        47 lseek
  0.23    0.341738           4     88180        18 lstat
  0.00    0.000961          16        60           madvise
  0.00    0.000018           9         2         2 mkdir
  0.01    0.009648           4      2362           mmap
  0.01    0.021395           3      6975           mprotect
  0.00    0.003235           4       744           munmap
  0.04    0.061640           4     14027       694 openat
  0.00    0.000000           0        16           pipe
  0.00    0.000066           2        30           poll
  0.00    0.000594           8        76           prctl
  0.00    0.000096           5        18           prlimit64
  0.07    0.106138           3     40964           read
  0.00    0.000508          10        49         2 readlink
  0.40    0.585936         570      1028           recvfrom
  0.01    0.016604        1107        15           recvmsg
  0.00    0.000278           2       135           rt_sigaction
  0.00    0.000928           4       256           rt_sigprocmask
  0.00    0.000172           2       108           rt_sigreturn
  0.00    0.001061           7       163           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.02    0.023924          11      2106           sched_yield
  0.00    0.000071          71         1           sendmmsg
  0.01    0.014505          14      1022           sendto
  0.00    0.000311           4        83           set_robust_list
  0.00    0.000015           5         3           set_tid_address
  0.00    0.000000           0         9           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.000143           4        40           socket
  0.00    0.000021          11         2           socketpair
  0.48    0.699250           4    162446      3097 stat
  0.00    0.000029           6         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000023           8         3           unlink
  0.00    0.000693           4       191           utimes
  0.48    0.703294       41370        17           wait4
  0.02    0.031059           2     14348           write
------ ----------- ----------- --------- --------- ----------------
100.00  146.492763                618153     27085 total
