% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000007           4         2           getppid
  0.00    0.000369           8        47         2 getsockname
  0.00    0.000297           8        37           getsockopt
  0.00    0.000483           4       112           gettid
  0.00    0.000032           6         5           getuid
  0.00    0.000083           1        80         3 ioctl
  0.00    0.000004           2         2           kill
  0.02    0.041061           1     27974        47 lseek
  0.19    0.334203           4     88194        18 lstat
  0.00    0.001408          14        99           madvise
  0.00    0.000003           2         2         2 mkdir
  0.01    0.014397           6      2512           mmap
  0.02    0.027357           4      6908           mprotect
  0.00    0.002882           4       761           munmap
  0.03    0.059634           4     14024       694 openat
  0.00    0.000125           8        16           pipe
  0.00    0.000700          13        52           poll
  0.00    0.000900           8       110           prctl
  0.00    0.000028           2        18           prlimit64
  0.06    0.109480           3     40870           read
  0.00    0.000213           4        49         2 readlink
  5.90   10.187685        8323      1224           recvfrom
  0.00    0.008337         834        10           recvmsg
  0.00    0.000473           4       135           rt_sigaction
  0.00    0.001592           4       393           rt_sigprocmask
  0.00    0.000205           2       105           rt_sigreturn
  0.00    0.001778           8       231           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.12    0.207308          17     11962           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.02    0.036027          32      1118           sendto
  0.00    0.000538           5       117           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.00    0.003547          32       111           setsockopt
  0.00    0.000001           1         1           shutdown
  0.10    0.178071        2374        75           socket
  0.00    0.000006           3         2           socketpair
  0.40    0.686291           4    162474      3097 stat
  0.00    0.000047           9         5           sysinfo
  0.00    0.000044           9         5           uname
  0.00    0.000013           4         3           unlink
  0.00    0.000873           5       191           utimes
  0.45    0.771711       45395        17           wait4
  0.02    0.035399           2     14502           write
------ ----------- ----------- --------- --------- ----------------
100.00  172.556688                630834     26870 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000946           4       234        69 access
  0.00    0.000048           5         9           arch_prctl
  0.00    0.000007           2         3           bind
  0.00    0.000211           6        38           brk
  0.00    0.000012           2         5           chdir
  0.00    0.000014           4         4           clock_getres
  0.00    0.002935          23       129           clone
  0.02    0.043813           3     13236           close
  0.00    0.003058          36        84        63 connect
  0.00    0.000653          13        52           dup2
  0.00    0.000244          11        23        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000041           5         8           fchdir
  0.00    0.009276           3      3023           fcntl
  0.02    0.037718           2     16735           fstat
  0.00    0.000054           9         6           ftruncate
 93.11  177.290986         857    206843     23129 futex
  0.00    0.000019           2         9           getcwd
  0.07    0.140238           7     19322           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000054           4        15           geteuid
  0.00    0.000007           2         3           getgid
  0.00    0.000017           2         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.001422          31        46         2 getsockname
  0.00    0.000248           7        37           getsockopt
  0.00    0.000657           6       112           gettid
  0.00    0.000029           6         5           getuid
  0.00    0.000109           1        90         3 ioctl
  0.00    0.000015           8         2           kill
  0.03    0.048191           2     28006        47 lseek
  0.19    0.365941           4     88194        18 lstat
  0.00    0.003337          34        99           madvise
  0.00    0.000015           8         2         2 mkdir
  0.01    0.015195           6      2533           mmap
  0.02    0.028595           4      6697           mprotect
  0.00    0.004004           5       768           munmap
  0.04    0.081911           6     14027       694 openat
  0.00    0.000079           5        16           pipe
  0.00    0.005189         100        52           poll
  0.00    0.000929           8       110           prctl
  0.00    0.000069           4        18           prlimit64
  0.06    0.119500           3     40973           read
  0.00    0.000268           5        49         2 readlink
  4.46    8.500725        6889      1234           recvfrom
  0.00    0.005601         700         8           recvmsg
  0.00    0.000225           2       135           rt_sigaction
  0.00    0.001898           5       393           rt_sigprocmask
  0.00    0.000406           4       109           rt_sigreturn
  0.00    0.001902           8       231           sched_getaffinity
  0.00    0.000037          37         1           sched_setaffinity
  1.01    1.917301          16    119473           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.01    0.023938          21      1117           sendto
  0.00    0.000658           6       117           set_robust_list
  0.00    0.000017           6         3           set_tid_address
  0.00    0.004293          39       111           setsockopt
  0.00    0.000000           0         1           shutdown
  0.08    0.146264        1900        77           socket
  0.00    0.000000           0         2           socketpair
  0.38    0.732651           5    162474      3097 stat
  0.00    0.000040           8         5           sysinfo
  0.00    0.000031           6         5           uname
  0.00    0.000005           2         3           unlink
  0.00    0.001272           7       191           utimes
  0.43    0.816867       48051        17           wait4
  0.02    0.045381           3     14503           write
------ ----------- ----------- --------- --------- ----------------
100.00  190.405580                741844     27140 total
