% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.02    0.028340          14      2078           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.03    0.048293          41      1190           sendto
  0.00    0.000753           5       141           set_robust_list
  0.00    0.000014           5         3           set_tid_address
  0.02    0.029665         162       183           setsockopt
  0.00    0.000014          14         1           shutdown
  0.34    0.630841        6437        98           socket
  0.00    0.000018           9         2           socketpair
  0.36    0.671225           4    162506      3097 stat
  0.00    0.000025           5         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000055          18         3           unlink
  0.00    0.001018           5       191           utimes
  0.57    1.059391       62317        17           wait4
  0.02    0.033808           2     14619           write
------ ----------- ----------- --------- --------- ----------------
100.00  186.555994                621713     26270 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000889           4       234        69 access
  0.00    0.000045           5         9           arch_prctl
  0.00    0.000024           6         4           bind
  0.00    0.000213           6        38           brk
  0.00    0.000009           2         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.004100          27       153           clone
  0.03    0.050147           4     13263           close
  0.00    0.003896          39       100        83 connect
  0.00    0.000699           9        76           dup2
  0.00    0.000194           8        23        14 execve
  0.00    0.000018           9         2           faccessat
  0.00    0.000018           2         8           fchdir
  0.00    0.006549           2      3119           fcntl
  0.02    0.046902           3     16739           fstat
  0.00    0.000033           6         6           ftruncate
 89.15  176.103675         859    204928     23004 futex
  0.00    0.000014           2         9           getcwd
  0.08    0.155962           8     19322           getdents
  0.00    0.000009           3         3           getegid
  0.00    0.000039           3        15           geteuid
  0.00    0.000010           3         3           getgid
  0.00    0.000036           4         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.000309           4        71         2 getsockname
  0.00    0.002325          38        61           getsockopt
  0.00    0.000668           5       136           gettid
  0.00    0.000016           3         5           getuid
  0.00    0.000040           1        76         3 ioctl
  0.00    0.000007           4         2           kill
  0.03    0.053847           2     28038        47 lseek
  0.20    0.395143           4     88210        18 lstat
  0.00    0.002201          20       111           madvise
  0.00    0.000007           4         2         2 mkdir
  0.01    0.015174           6      2612           mmap
  0.02    0.036040           5      6868           mprotect
  0.00    0.003465           4       790           munmap
  0.04    0.071114           5     14033       694 openat
  0.00    0.000151           9        16           pipe
  0.00    0.002607          34        76           poll
  0.00    0.001052           8       134           prctl
  0.00    0.000061           3        18           prlimit64
  0.06    0.122234           3     40986           read
  0.00    0.000230           5        49         2 readlink
  9.17   18.112093       13221      1370           recvfrom
  0.00    0.008391         839        10           recvmsg
  0.00    0.000616           5       135           rt_sigaction
  0.00    0.001928           4       488           rt_sigprocmask
  0.00    0.000254           3        85           rt_sigreturn
  0.00    0.002063           7       279           sched_getaffinity
  0.00    0.000014          14         1           sched_setaffinity
  0.03    0.052479           7      7782           sched_yield
  0.00    0.000062          62         1           sendmmsg
  0.03    0.052510          44      1190           sendto
  0.00    0.000660           5       141           set_robust_list
  0.00    0.000018           6         3           set_tid_address
  0.00    0.005637          31       183           setsockopt
  0.00    0.000003           3         1           shutdown
  0.24    0.474491        4842        98           socket
  0.00    0.000010           5         2           socketpair
  0.40    0.797666           5    162506      3097 stat
  0.00    0.000058          12         5           sysinfo
  0.00    0.000027           5         5           uname
  0.00    0.000009           3         3           unlink
  0.00    0.002009          11       191           utimes
  0.46    0.907817       53401        17           wait4
  0.02    0.039908           3     14623           write
------ ----------- ----------- --------- --------- ----------------
100.00  197.538922                629487     27035 total
