% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000806           3       234        69 access
  0.00    0.000029           3         9           arch_prctl
  0.00    0.000012           3         4           bind
  0.00    0.000133           4        38           brk
  0.00    0.000016           3         5           chdir
  0.00    0.000033           8         4           clock_getres
  0.00    0.003648          24       149           clone
  0.03    0.049134           4     13258           close
  0.00    0.001521          16        96        79 connect
  0.00    0.001300          18        72           dup2
  0.00    0.000129           6        23        14 execve
  0.00    0.000020          10         2           faccessat
  0.00    0.000049           6         8           fchdir
  0.01    0.010127           3      3103           fcntl
  0.02    0.044776           3     16739           fstat
  0.00    0.000076          13         6           ftruncate
 90.12  172.910605         853    202740     22748 futex
  0.00    0.000012           1         9           getcwd
  0.08    0.154756           8     19322           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000054           4        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000031           3         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001382          21        67         2 getsockname
  0.00    0.000422           7        57           getsockopt
  0.00    0.000834           6       132           gettid
  0.00    0.000001           0         5           getuid
  0.00    0.000345           4        77         3 ioctl
  0.00    0.000017           9         2           kill
  0.03    0.051022           2     28038        47 lseek
  0.21    0.410754           5     88206        18 lstat
  0.00    0.002539          22       115           madvise
  0.00    0.000017           9         2         2 mkdir
  0.01    0.018585           7      2600           mmap
  0.03    0.064878           9      7213           mprotect
  0.00    0.003877           5       792           munmap
  0.04    0.068501           5     14032       694 openat
  0.00    0.000105           7        16           pipe
  0.00    0.009111         123        74           poll
  0.00    0.001027           8       130           prctl
  0.00    0.000100           6        18           prlimit64
  0.07    0.125253           3     41009           read
  0.00    0.000184           4        49         2 readlink
  8.10   15.548529       11234      1384           recvfrom
  0.00    0.008327         833        10           recvmsg
  0.00    0.000600           4       135           rt_sigaction
  0.00    0.002155           5       472           rt_sigprocmask
  0.00    0.000262           3        89           rt_sigreturn
  0.00    0.001914           7       271           sched_getaffinity
  0.00    0.000026          26         1           sched_setaffinity
  0.03    0.057310           6      9557           sched_yield
  0.00    0.000012          12         1           sendmmsg
  0.02    0.043990          37      1179           sendto
  0.00    0.000656           5       137           set_robust_list
  0.00    0.000010           3         3           set_tid_address
  0.00    0.003129          18       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.10    0.186113        1980        94           socket
  0.00    0.000017           9         2           socketpair
  0.42    0.796749           5    162498      3097 stat
  0.00    0.000052          10         5           sysinfo
  0.00    0.000016           3         5           uname
  0.00    0.000120          40         3           unlink
  0.00    0.001489           8       191           utimes
  0.65    1.247968       73410        17           wait4
  0.02    0.033187           2     14598           write
------ ----------- ----------- --------- --------- ----------------
100.00  191.868852                629311     26775 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000725           3       234        69 access
  0.00    0.000013           1         9           arch_prctl
  0.00    0.000013           3         4           bind
  0.00    0.000070           2        38           brk
  0.00    0.000013           3         5           chdir
  0.00    0.000019           5         4           clock_getres
  0.00    0.004431          30       149           clone
  0.03    0.049430           4     13259           close
  0.00    0.003817          39        98        80 connect
  0.00    0.000746          10        72           dup2
  0.00    0.000013           1        23        14 execve
  0.00    0.000018           9         2           faccessat
  0.00    0.000043           5         8           fchdir
  0.01    0.020813           7      3103           fcntl
  0.02    0.045074           3     16739           fstat
  0.00    0.000152          25         6           ftruncate
 90.89  172.555434         847    203754     23070 futex
  0.00    0.000018           2         9           getcwd
  0.08    0.152481           8     19322           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000046           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000009           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000339           5        67         2 getsockname
  0.00    0.000875          15        57           getsockopt
  0.00    0.000558           4       132           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000007           0        80         3 ioctl
  0.00    0.000018           9         2           kill
  0.02    0.046027           2     28036        47 lseek
  0.20    0.377729           4     88206        18 lstat
  0.00    0.001937          17       115           madvise
  0.00    0.000015           8         2         2 mkdir
  0.01    0.013415           5      2609           mmap
  0.02    0.040433           6      6777           mprotect
  0.00    0.003384           4       793           munmap
  0.04    0.075781           5     14032       694 openat
  0.00    0.000125           8        16           pipe
  0.00    0.003709          50        74           poll
  0.00    0.000857           7       130           prctl
  0.00    0.000074           4        18           prlimit64
  0.06    0.117697           3     41006           read
  0.00    0.000248           5        49         2 readlink
  7.30   13.851134        9979      1388           recvfrom
  0.00    0.008380         838        10           recvmsg
  0.00    0.000204           2       135           rt_sigaction
  0.00    0.001788           4       473           rt_sigprocmask
  0.00    0.000275           3        87           rt_sigreturn
  0.00    0.001757           6       271           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.01    0.011010          11      1035           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.02    0.042859          36      1179           sendto
  0.00    0.000576           4       137           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.00    0.008394          49       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.38    0.720595        7585        95           socket
  0.00    0.000000           0         2           socketpair
  0.39    0.742127           5    162498      3097 stat
  0.00    0.000032           6         5           sysinfo
  0.00    0.000028           6         5           uname
  0.00    0.000011           4         3           unlink
  0.00    0.001048           5       191           utimes
  0.48    0.907188       53364        17           wait4
  0.02    0.037728           3     14597           write
------ ----------- ----------- --------- --------- ----------------
100.00  189.851751                621381     27098 total
