% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.36    0.636402           4    162482      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000002           0         5           uname
  0.00    0.000132          44         3           unlink
  0.00    0.000363           2       191           utimes
  0.51    0.898336       52843        17           wait4
  0.02    0.034664           2     14562           write
------ ----------- ----------- --------- --------- ----------------
100.00  176.178402                641708     26917 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000592           3       234        69 access
  0.00    0.000008           1         9           arch_prctl
  0.00    0.000020           7         3           bind
  0.00    0.000036           1        38           brk
  0.00    0.000030           6         5           chdir
  0.00    0.000017           4         4           clock_getres
  0.00    0.001077           8       141           clone
  0.03    0.047586           4     13250           close
  0.00    0.002063          21        96        75 connect
  0.00    0.000557           9        64           dup2
  0.00    0.000009           0        23        14 execve
  0.00    0.000020          10         2           faccessat
  0.00    0.000026           3         8           fchdir
  0.00    0.005537           2      3071           fcntl
  0.02    0.040865           2     16735           fstat
  0.00    0.000052           9         6           ftruncate
 90.50  159.578066         790    201971     23021 futex
  0.00    0.000026           3         9           getcwd
  0.08    0.148472           8     19322           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000040           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000010           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000716          12        58         2 getsockname
  0.00    0.000226           5        49           getsockopt
  0.00    0.000335           3       124           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000163           2        89         3 ioctl
  0.00    0.000011           6         2           kill
  0.02    0.039981           1     28004        47 lseek
  0.21    0.369584           4     88198        18 lstat
  0.00    0.001805          16       115           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.012360           5      2567           mmap
  0.01    0.023844           3      7076           mprotect
  0.00    0.003494           4       783           munmap
  0.04    0.064410           5     14029       694 openat
  0.00    0.000163          10        16           pipe
  0.00    0.000592           9        68           poll
  0.00    0.000868           7       122           prctl
  0.00    0.000054           3        18           prlimit64
  0.07    0.126512           3     40970           read
  0.00    0.000143           3        49         2 readlink
  7.90   13.922982       10776      1292           recvfrom
  0.00    0.005655         707         8           recvmsg
  0.00    0.000194           1       135           rt_sigaction
  0.00    0.001175           3       440           rt_sigprocmask
  0.00    0.000128           1        86           rt_sigreturn
  0.00    0.001654           6       255           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.02    0.041570           8      4954           sched_yield
  0.00    0.000060          60         1           sendmmsg
  0.02    0.030799          27      1155           sendto
  0.00    0.000325           3       129           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.00    0.002212          15       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.15    0.261065        2933        89           socket
  0.00    0.000000           0         2           socketpair
  0.42    0.741874           5    162482      3097 stat
  0.00    0.000029           6         5           sysinfo
  0.00    0.000013           3         5           uname
  0.00    0.000086          29         3           unlink
  0.00    0.000425           2       191           utimes
  0.46    0.814726       47925        17           wait4
  0.02    0.039698           3     14558           write
------ ----------- ----------- --------- --------- ----------------
100.00  176.335064                623326     27044 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000824           4       234        69 access
  0.00    0.000015           2         9           arch_prctl
  0.00    0.000007           2         3           bind
  0.00    0.000095           3        38           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000018           5         4           clock_getres
  0.00    0.002206          16       141           clone
  0.02    0.045931           3     13247           close
  0.00    0.001189          13        94        74 connect
  0.00    0.000687          11        64           dup2
  0.00    0.000022           1        23        14 execve
  0.00    0.000014           7         2           faccessat
  0.00    0.000037           5         8           fchdir
  0.00    0.005359           2      3071           fcntl
  0.02    0.042071           3     16735           fstat
  0.00    0.000055           9         6           ftruncate
 90.80  175.161038         860    203658     22767 futex
  0.00    0.000008           1         9           getcwd
  0.08    0.150524           8     19322           getdents
  0.00    0.000011           4         3           getegid
  0.00    0.000061           4        15           geteuid
  0.00    0.000011           4         3           getgid
  0.00    0.000022           2         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.003414          59        58         2 getsockname
  0.00    0.000090           2        49           getsockopt
  0.00    0.000562           5       124           gettid
  0.00    0.000011           2         5           getuid
  0.00    0.000249           3        86         3 ioctl
  0.00    0.000016           8         2           kill
  0.02    0.047715           2     28006        47 lseek
  0.19    0.363084           4     88198        18 lstat
  0.01    0.018376         152       121           madvise
  0.00    0.000013           7         2         2 mkdir
  0.01    0.017057           7      2546           mmap
  0.02    0.044014           7      6727           mprotect
  0.00    0.003411           4       774           munmap
  0.03    0.064451           5     14027       694 openat
  0.00    0.000034           2        16           pipe
  0.00    0.000418           6        66           poll
  0.00    0.000976           8       122           prctl
  0.00    0.000075           4        18           prlimit64
  0.06    0.119221           3     40952           read
  0.00    0.000434           9        49         2 readlink
  7.57   14.597478       11143      1310           recvfrom
  0.00    0.003640         455         8           recvmsg
  0.00    0.000618           5       135           rt_sigaction
  0.00    0.001915           4       441           rt_sigprocmask
  0.00    0.000195           2        84           rt_sigreturn
  0.00    0.001959           8       255           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.11    0.215375          11     19156           sched_yield
  0.00    0.000016          16         1           sendmmsg
  0.02    0.037224          32      1154           sendto
  0.00    0.000559           4       129           set_robust_list
  0.00    0.000014           5         3           set_tid_address
  0.00    0.002441          17       147           setsockopt
  0.00    0.000005           5         1           shutdown
  0.16    0.302275        3435        88           socket
  0.00    0.000008           4         2           socketpair
  0.37    0.719927           4    162482      3097 stat
  0.00    0.000051          10         5           sysinfo
  0.00    0.000002           0         5           uname
  0.00    0.000007           2         3           unlink
  0.00    0.001841          10       191           utimes
  0.46    0.885962       52115        17           wait4
  0.02    0.033320           2     14564           write
------ ----------- ----------- --------- --------- ----------------
100.00  192.898665                638835     26789 total
