% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000000           0         1           sendmmsg
  0.09    0.200552         156      1285           sendto
  0.00    0.000817           5       173           set_robust_list
  0.00    0.000013           4         3           set_tid_address
  0.06    0.126900         455       279           setsockopt
  0.00    0.000000           0         1           shutdown
  0.63    1.366433       10593       129           socket
  0.00    0.000000           0         2           socketpair
  0.31    0.678854           4    162530      3097 stat
  0.00    0.000080          16         5           sysinfo
  0.00    0.000016           3         5           uname
  0.00    0.000095          32         3           unlink
  0.00    0.000850           4       191           utimes
  0.50    1.088475       64028        17           wait4
  0.03    0.057300           4     14775           write
------ ----------- ----------- --------- --------- ----------------
100.00  216.664494                634066     26652 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000610           3       234        69 access
  0.00    0.000024           3         9           arch_prctl
  0.00    0.000032           8         4           bind
  0.00    0.000128           3        38           brk
  0.00    0.000015           3         5           chdir
  0.00    0.000006           2         4           clock_getres
  0.00    0.004305          23       185           clone
  0.02    0.042610           3     13288           close
  0.00    0.004813          36       132       115 connect
  0.00    0.001165          11       108           dup2
  0.00    0.000099           4        23        14 execve
  0.00    0.000020          10         2           faccessat
  0.00    0.000025           3         8           fchdir
  0.01    0.019645           6      3247           fcntl
  0.02    0.036837           2     16731           fstat
  0.00    0.000054           9         6           ftruncate
 85.36  184.657662         902    204624     22990 futex
  0.00    0.000006           1         9           getcwd
  0.06    0.134217           7     19322           getdents
  0.00    0.000006           2         3           getegid
  0.00    0.000036           2        15           geteuid
  0.00    0.000007           2         3           getgid
  0.00    0.000005           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001390          13       103         2 getsockname
  0.00    0.000812           9        93           getsockopt
  0.00    0.000678           4       168           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000084           1        77         3 ioctl
  0.00    0.000012           6         2           kill
  0.02    0.049407           2     27974        47 lseek
  0.15    0.317706           4     88222        18 lstat
  0.00    0.003672          23       160           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.016699           6      2747           mmap
  0.02    0.037611           5      7312           mprotect
  0.00    0.003656           4       865           munmap
  0.03    0.060757           4     14026       694 openat
  0.00    0.000071           4        16           pipe
  0.00    0.001470          14       108           poll
  0.00    0.000851           5       166           prctl
  0.00    0.000039           2        18           prlimit64
  0.06    0.121911           3     40913           read
  0.00    0.000197           4        49         2 readlink
 13.02   28.168080       18483      1524           recvfrom
  0.00    0.008600         860        10           recvmsg
  0.00    0.000468           3       135           rt_sigaction
  0.00    0.002234           4       616           rt_sigprocmask
  0.00    0.000288           3        92           rt_sigreturn
  0.00    0.001784           5       343           sched_getaffinity
  0.00    0.000013          13         1           sched_setaffinity
  0.01    0.029685           7      4302           sched_yield
  0.00    0.000084          84         1           sendmmsg
  0.03    0.054465          42      1286           sendto
  0.00    0.000730           4       173           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.01    0.013101          47       279           setsockopt
  0.00    0.000000           0         1           shutdown
  0.38    0.823500        6335       130           socket
  0.00    0.000003           2         2           socketpair
  0.30    0.642128           4    162530      3097 stat
  0.00    0.000024           5         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000007           2         3           unlink
  0.00    0.000956           5       191           utimes
  0.48    1.032998       60765        17           wait4
  0.01    0.024923           2     14776           write
------ ----------- ----------- --------- --------- ----------------
100.00  216.323448                627462     27053 total
