% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000017           6         3           set_tid_address
  0.01    0.029821         144       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.15    0.420636        3931       107           socket
  0.00    0.000000           0         2           socketpair
  0.26    0.749308           5    162522      3097 stat
  0.00    0.000061          12         5           sysinfo
  0.00    0.000023           5         5           uname
  0.00    0.000062          21         3           unlink
  0.00    0.000336           2       191           utimes
  0.79    2.255455      132674        17           wait4
  0.01    0.032538           2     14657           write
------ ----------- ----------- --------- --------- ----------------
100.00  284.043669                913118     27189 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.001068           5       234        69 access
  0.00    0.000036           4         9           arch_prctl
  0.00    0.000027           7         4           bind
  0.00    0.000162           4        38           brk
  0.00    0.000013           3         5           chdir
  0.00    0.000030           8         4           clock_getres
  0.00    0.003639          23       161           clone
  0.02    0.043262           3     13263           close
  0.00    0.004817          46       104        89 connect
  0.00    0.000481           6        84           dup2
  0.00    0.000157           7        23        14 execve
  0.00    0.000028          14         2           faccessat
  0.00    0.000050           6         8           fchdir
  0.01    0.020231           6      3151           fcntl
  0.02    0.038826           2     16735           fstat
  0.00    0.000232          39         6           ftruncate
 88.03  165.781012         809    204855     22620 futex
  0.00    0.000010           1         9           getcwd
  0.08    0.143520           7     19322           getdents
  0.00    0.000017           6         3           getegid
  0.00    0.000089           6        15           geteuid
  0.00    0.000018           6         3           getgid
  0.00    0.000034           4         9           getpid
  0.00    0.000013           7         2           getppid
  0.00    0.002170          27        79         2 getsockname
  0.00    0.003649          53        69           getsockopt
  0.00    0.000553           4       144           gettid
  0.00    0.000024           5         5           getuid
  0.00    0.000072           1        71         3 ioctl
  0.00    0.000021          11         2           kill
  0.02    0.045730           2     28004        47 lseek
  0.18    0.343136           4     88218        18 lstat
  0.00    0.002650          21       126           madvise
  0.00    0.000018           9         2         2 mkdir
  0.01    0.015835           6      2645           mmap
  0.02    0.041966           6      7297           mprotect
  0.00    0.003806           5       812           munmap
  0.03    0.065156           5     14027       694 openat
  0.00    0.000125           8        16           pipe
  0.00    0.002475          29        84           poll
  0.00    0.000884           6       142           prctl
  0.00    0.000095           5        18           prlimit64
  0.05    0.097835           2     40958           read
  0.00    0.000277           6        49         2 readlink
  9.88   18.605886       13463      1382           recvfrom
  0.00    0.008404         840        10           recvmsg
  0.00    0.000353           3       135           rt_sigaction
  0.00    0.001801           3       521           rt_sigprocmask
  0.00    0.000375           3       114           rt_sigreturn
  0.00    0.001650           6       295           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.03    0.050582           6      8846           sched_yield
  0.00    0.000061          61         1           sendmmsg
  0.03    0.063148          52      1214           sendto
  0.00    0.000595           4       149           set_robust_list
  0.00    0.000010           3         3           set_tid_address
  0.01    0.027180         131       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.48    0.912348        8773       104           socket
  0.00    0.000002           1         2           socketpair
  0.36    0.671992           4    162522      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000021           4         5           uname
  0.00    0.000093          31         3           unlink
  0.00    0.001213           6       191           utimes
  0.68    1.285288       75605        17           wait4
  0.02    0.035242           2     14658           write
------ ----------- ----------- --------- --------- ----------------
100.00  188.330527                631203     26657 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000832           4       234        69 access
  0.00    0.000027           3         9           arch_prctl
  0.00    0.000012           3         4           bind
  0.00    0.000186           5        38           brk
  0.00    0.000013           3         5           chdir
  0.00    0.000017           4         4           clock_getres
  0.00    0.005133          32       161           clone
  0.02    0.047969           4     13262           close
  0.01    0.015260         141       108        91 connect
  0.00    0.000442           5        84           dup2
  0.00    0.000121           5        23        14 execve
  0.00    0.000014           7         2           faccessat
  0.00    0.000022           3         8           fchdir
  0.01    0.025499           8      3151           fcntl
  0.02    0.043235           3     16731           fstat
  0.00    0.000119          20         6           ftruncate
 87.62  188.422342         924    203915     22565 futex
  0.00    0.000017           2         9           getcwd
  0.07    0.150969           8     19322           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000035           2        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000006           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.003275          41        79         2 getsockname
  0.00    0.003503          51        69           getsockopt
  0.00    0.000623           4       144           gettid
  0.00    0.000009           2         5           getuid
  0.00    0.000087           1        77         3 ioctl
  0.00    0.000008           4         2           kill
  0.02    0.045130           2     27972        47 lseek
  0.18    0.376595           4     88218        18 lstat
  0.00    0.002446          19       132           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.014199           5      2643           mmap
  0.01    0.026812           4      6992           mprotect
  0.00    0.003504           4       815           munmap
  0.04    0.078476           6     14024       694 openat
  0.00    0.000087           5        16           pipe
  0.00    0.002165          26        82           poll
  0.00    0.001072           8       142           prctl
  0.00    0.000082           5        18           prlimit64
  0.05    0.115968           3     40910           read
  0.00    0.000160           3        49         2 readlink
  9.88   21.245627       14375      1478           recvfrom
  0.00    0.008363         836        10           recvmsg
  0.00    0.000657           5       135           rt_sigaction
  0.00    0.001907           4       521           rt_sigprocmask
  0.00    0.000299           3        88           rt_sigreturn
  0.00    0.001801           6       295           sched_getaffinity
  0.00    0.000013          13         1           sched_setaffinity
  0.80    1.710081          10    165613           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.03    0.067409          56      1213           sendto
  0.00    0.000575           4       149           set_robust_list
  0.00    0.000011           4         3           set_tid_address
  0.01    0.021144         102       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.41    0.876424        8268       106           socket
  0.00    0.000002           1         2           socketpair
  0.36    0.777029           5    162522      3097 stat
  0.00    0.000025           5         5           sysinfo
  0.00    0.000019           4         5           uname
  0.00    0.000011           4         3           unlink
  0.00    0.004217          22       191           utimes
  0.42    0.911681       53628        17           wait4
  0.02    0.040483           3     14656           write
------ ----------- ----------- --------- --------- ----------------
100.00  215.054268                786721     26604 total
