% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000028           4         8           fchdir
  0.00    0.003287           1      3071           fcntl
  0.00    0.022981           1     16848           fstat
  0.00    0.000054           9         6           ftruncate
 88.94 11698.051610       25458    459502    145775 futex
  0.00    0.000006           1         9           getcwd
  0.00    0.081905           4     19530           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000027           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000007           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000381           6        59         2 getsockname
  0.00    0.000268           5        49           getsockopt
  0.00    0.000320           3       124           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000023           0        71         3 ioctl
  0.00    0.038422           1     28092        47 lseek
  0.00    0.196293           2     88624        18 lstat
  0.00    0.007283          62       117           madvise
  0.00    0.000009           5         2         2 mkdir
  0.00    0.532057         202      2637           mmap
  0.01    1.408102         174      8112           mprotect
  0.00    0.053106          67       793           munmap
  0.00    0.037234           3     14142       694 openat
  0.00    0.000004           0        16           pipe
  0.00    0.001861          24        76           poll
  0.00    0.000500           4       122           prctl
  0.00    0.000034           2        18           prlimit64
  0.00    0.094518           2     41103           read
  0.00    0.000113           2        49         2 readlink
  3.93  517.388971         517   1000472           recvfrom
  0.00    0.008348         835        10           recvmsg
  0.00    0.000068           1       135           rt_sigaction
  0.00    0.001216           3       441           rt_sigprocmask
  0.00    0.000454           4       128           rt_sigreturn
  0.00    0.001018           4       255           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  4.70  617.984096          14  43381828           sched_yield
  0.00    0.000048          48         1           sendmmsg
  0.81  106.570289         107   1000160           sendto
  0.00    0.000312           2       129           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.00    0.005058          34       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.115149        1371        84           socket
  0.00    0.000000           0         2           socketpair
  0.00    0.403222           2    163231      3097 stat
  0.00    0.000031           6         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000014           5         3           unlink
  0.00    0.000543           3       191           utimes
  1.60  209.925621    12348566        17           wait4
  0.00    0.045190           3     14689           write
------ ----------- ----------- --------- --------- ----------------
100.00 13153.010860              46259121    149792 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000644           3       234        69 access
  0.00    0.000000           0         9           arch_prctl
  0.00    0.000010           3         4           bind
  0.00    0.000043           1        38           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000006           2         4           clock_getres
  0.00    0.001802          13       141           clone
  0.00    0.033991           3     13352           close
  0.00    0.000828          10        84        69 connect
  0.00    0.000342           5        64           dup2
  0.00    0.000000           0        23        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000016           2         8           fchdir
  0.00    0.002864           1      3071           fcntl
  0.00    0.031152           2     16843           fstat
  0.00    0.000034           6         6           ftruncate
 88.98 9759.183238       21344    457225    144703 futex
  0.00    0.000009           1         9           getcwd
  0.00    0.103411           5     19530           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000016           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000000           0         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000155           3        59         2 getsockname
  0.00    0.000112           2        49           getsockopt
  0.00    0.000240           2       124           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000235           3        71         3 ioctl
  0.00    0.036371           1     28058        47 lseek
  0.00    0.282824           3     88668        18 lstat
  0.00    0.003823          32       119           madvise
  0.00    0.000007           4         2         2 mkdir
  0.00    0.144372          54      2666           mmap
  0.03    3.154418         374      8445           mprotect
  0.00    0.010149          13       802           munmap
  0.00    0.045631           3     14136       694 openat
  0.00    0.000010           1        16           pipe
  0.00    0.000742          10        78           poll
  0.00    0.000390           3       122           prctl
  0.00    0.000034           2        18           prlimit64
  0.00    0.081018           2     41049           read
  0.00    0.000171           3        50         2 readlink
  3.38  370.938505         371   1000018           recvfrom
  0.00    0.008379         838        10           recvmsg
  0.00    0.000082           1       135           rt_sigaction
  0.00    0.001053           2       440           rt_sigprocmask
  0.00    0.001488          13       115           rt_sigreturn
  0.00    0.000876           3       255           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  4.66  510.747571          12  43034676           sched_yield
  0.00    0.000006           6         1           sendmmsg
  1.16  126.770374         127   1000161           sendto
  0.00    0.000206           2       129           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.00    0.002110          14       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.00    0.316418        3767        84           socket
  0.00    0.000000           0         2           socketpair
  0.00    0.538748           3    163234      3097 stat
  0.00    0.000022           4         5           sysinfo
  0.00    0.000006           1         5           uname
  0.00    0.000042          14         3           unlink
  0.00    0.000409           2       191           utimes
  1.78  195.523754    11501397        17           wait4
  0.00    0.028875           2     14690           write
------ ----------- ----------- --------- --------- ----------------
100.00 10967.998039              45909544    148720 total
