% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000005           3         2           socketpair
  0.79    0.403740           2    162924      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000035          12         3           unlink
  0.00    0.000087           0       191           utimes
  2.70    1.382979       81352        17           wait4
  0.02    0.011859           1     14628           write
------ ----------- ----------- --------- --------- ----------------
100.00   51.159697                466176     12158 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000319           1       227        62 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000023           6         4           bind
  0.00    0.000058           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.001684          13       125           clone
  0.04    0.030614           2     13330           close
  0.01    0.006985          66       106        88 connect
  0.00    0.000301           4        80           dup2
  0.00    0.000055           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000033           4         8           fchdir
  0.03    0.020766           7      3135           fcntl
  0.04    0.027809           2     16803           fstat
  0.00    0.000049           8         6           ftruncate
 85.46   58.738286        1116     52638      8742 futex
  0.00    0.000007           1         9           getcwd
  0.14    0.098482           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000037           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.002609          35        75         2 getsockname
  0.00    0.003354          52        65           getsockopt
  0.00    0.000282           3       108           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000217           3        80         7 ioctl
  0.05    0.030946           1     28004        47 lseek
  0.40    0.272711           3     88464        18 lstat
  0.00    0.000933           9       102           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.007407           3      2290           mmap
  0.01    0.010130           2      6334           mprotect
  0.00    0.001318           2       780           munmap
  0.06    0.039289           3     14095       694 openat
  0.00    0.000010           1        16           pipe
  0.00    0.002776          35        80           poll
  0.00    0.000339           3       106           prctl
  0.00    0.000072           4        18           prlimit64
  0.09    0.061729           2     40818           read
  0.00    0.000085           2        49         2 readlink
 11.21    7.705489        5404      1426           recvfrom
  0.01    0.008341         834        10           recvmsg
  0.00    0.000186           1       127           rt_sigaction
  0.00    0.000898           2       409           rt_sigprocmask
  0.00    0.000062           1        91           rt_sigreturn
  0.00    0.000783           4       222           sched_getaffinity
  0.00    0.001464           2       586           sched_yield
  0.00    0.000060          60         1           sendmmsg
  0.05    0.036884          31      1202           sendto
  0.00    0.000323           3       113           set_robust_list
  0.00    0.000009           3         3           set_tid_address
  0.04    0.024403         125       195           setsockopt
  0.00    0.000004           4         1           shutdown
  0.82    0.562216        5458       103           socket
  0.00    0.000005           3         2           socketpair
  0.81    0.554227           3    162932      3097 stat
  0.00    0.000018           4         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000119           1       191           utimes
  0.66    0.451621       26566        17           wait4
  0.03    0.023752           2     14638           write
------ ----------- ----------- --------- --------- ----------------
100.00   68.730650                469829     12775 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000231           1       226        61 access
  0.00    0.000007           1         7           arch_prctl
  0.00    0.000018           6         3           bind
  0.00    0.000060           2        31           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000014           4         4           clock_getres
  0.00    0.001488          12       125           clone
  0.04    0.024256           2     13327           close
  0.01    0.003321          30       110        90 connect
  0.00    0.000178           2        80           dup2
  0.00    0.000010           1        14         8 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000023           3         8           fchdir
  0.02    0.013117           4      3135           fcntl
  0.03    0.015806           1     16799           fstat
  0.00    0.000040           7         6           ftruncate
 87.18   47.138600         907     51968      8388 futex
  0.00    0.000007           1         9           getcwd
  0.12    0.064946           3     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000034           2        15           geteuid
  0.00    0.000008           3         3           getgid
  0.00    0.000019           2         9           getpid
  0.00    0.000003           2         2           getppid
  0.01    0.003135          42        74         2 getsockname
  0.01    0.004002          62        65           getsockopt
  0.00    0.000222           2       108           gettid
  0.00    0.000006           1         5           getuid
  0.00    0.000108           1        85         7 ioctl
  0.04    0.019168           1     27972        47 lseek
  0.33    0.177141           2     88468        18 lstat
  0.00    0.000924           9       105           madvise
  0.00    0.000009           5         2         2 mkdir
  0.01    0.005656           2      2318           mmap
  0.03    0.015658           3      6001           mprotect
  0.00    0.001366           2       796           munmap
  0.05    0.029054           2     14091       694 openat
  0.00    0.000076           5        16           pipe
  0.01    0.003757          46        82           poll
  0.00    0.000334           3       106           prctl
  0.00    0.000044           2        18           prlimit64
  0.10    0.052639           1     40807           read
  0.00    0.000145           3        49         2 readlink
  8.86    4.790967        3442      1392           recvfrom
  0.01    0.004402         550         8           recvmsg
  0.00    0.000124           1       127           rt_sigaction
  0.00    0.000883           2       408           rt_sigprocmask
  0.00    0.000118           1       100           rt_sigreturn
  0.00    0.000695           3       222           sched_getaffinity
  0.00    0.000740           1       524           sched_yield
  0.00    0.000049          49         1           sendmmsg
  0.39    0.212909         177      1202           sendto
  0.00    0.000327           3       113           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.02    0.012180          62       195           setsockopt
  0.00    0.000000           0         1           shutdown
  0.76    0.408593        3929       104           socket
  0.00    0.000002           1         2           socketpair
  0.71    0.382894           2    162940      3097 stat
  0.00    0.000050          10         5           sysinfo
  0.00    0.000013           3         5           uname
  0.00    0.000005           2         3           unlink
  0.00    0.000054           0       191           utimes
  1.19    0.645824       37990        17           wait4
  0.06    0.035023           2     14633           write
------ ----------- ----------- --------- --------- ----------------
100.00   54.071511                468737     12416 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000168           1       227        62 access
  0.00    0.000003           0         7           arch_prctl
  0.00    0.000009           2         4           bind
  0.00    0.000051           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000009           2         4           clock_getres
  0.00    0.000875           7       125           clone
  0.03    0.024822           2     13330           close
  0.01    0.005508          52       106        88 connect
  0.00    0.000167           2        80           dup2
  0.00    0.000004           0        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000015           2         8           fchdir
  0.01    0.008333           3      3135           fcntl
  0.03    0.021525           1     16803           fstat
  0.00    0.000032           5         6           ftruncate
 88.71   65.146977        1319     49385      7609 futex
  0.00    0.000018           2         9           getcwd
  0.11    0.082500           4     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000015           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000010           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.002613          35        75         2 getsockname
  0.00    0.001632          25        65           getsockopt
  0.00    0.000240           2       108           gettid
  0.00    0.000016           3         5           getuid
  0.00    0.000011           0        81         7 ioctl
  0.03    0.024454           1     28000        47 lseek
  0.28    0.204442           2     88464        18 lstat
  0.00    0.000631           7        96           madvise
  0.00    0.000006           3         2         2 mkdir
  0.25    0.184969          81      2274           mmap
  0.01    0.010258           2      6358           mprotect
  0.00    0.001164           1       784           munmap
  0.05    0.034316           2     14095       694 openat
  0.00    0.000007           0        16           pipe
  0.01    0.006168          77        80           poll
  0.00    0.000369           3       106           prctl
  0.00    0.000038           2        18           prlimit64
  0.08    0.055959           1     40814           read
  0.00    0.000083           2        49         2 readlink
  8.36    6.141833        4253      1444           recvfrom
  0.01    0.008399         840        10           recvmsg
  0.00    0.000322           3       127           rt_sigaction
  0.00    0.000897           2       409           rt_sigprocmask
  0.00    0.000141           2        83           rt_sigreturn
  0.00    0.000839           4       222           sched_getaffinity
  0.00    0.000740           1       528           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.08    0.057549          48      1202           sendto
  0.00    0.000591           5       113           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.01    0.009028          46       195           setsockopt
  0.00    0.000001           1         1           shutdown
  0.66    0.482331        4683       103           socket
  0.00    0.000005           3         2           socketpair
  0.60    0.442554           3    162932      3097 stat
  0.00    0.000033           7         5           sysinfo
  0.00    0.000006           1         5           uname
  0.00    0.000009           3         3           unlink
  0.00    0.000044           0       191           utimes
  0.62    0.455553       26797        17           wait4
  0.02    0.015241           1     14633           write
------ ----------- ----------- --------- --------- ----------------
100.00   73.434537                466516     11636 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000212           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000009           2         4           bind
  0.00    0.000072           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000023           6         4           clock_getres
  0.00    0.000546           4       125           clone
  0.05    0.026733           2     13324           close
  0.01    0.006799          67       102        86 connect
  0.00    0.000189           2        80           dup2
  0.00    0.000000           0        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000040           5         8           fchdir
  0.02    0.009433           3      3135           fcntl
  0.04    0.021395           1     16799           fstat
  0.00    0.000118          20         6           ftruncate
 83.52   49.114301         949     51780      8813 futex
  0.00    0.000017           2         9           getcwd
  0.15    0.087173           4     19482           getdents
  0.00    0.000002           1         3           getegid
  0.00    0.000041           3        15           geteuid
  0.00    0.000001           0         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000384           5        75         2 getsockname
  0.00    0.001901          29        65           getsockopt
  0.00    0.000238           2       108           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000046           1        74         7 ioctl
  0.04    0.021732           1     27972        47 lseek
  0.38    0.226382           3     88466        18 lstat
  0.00    0.000595           6       102           madvise
  0.00    0.000013           7         2         2 mkdir
  0.02    0.009008           4      2304           mmap
  0.01    0.007894           1      5785           mprotect
  0.00    0.001702           2       786           munmap
  0.07    0.041031           3     14091       694 openat
  0.00    0.000009           1        16           pipe
  0.00    0.001148          14        80           poll
  0.00    0.000341           3       106           prctl
  0.00    0.000067           4        18           prlimit64
  0.09    0.053613           1     40780           read
  0.00    0.000061           1        49         2 readlink
 13.92    8.185910        5847      1400           recvfrom
  0.01    0.008339         834        10           recvmsg
  0.00    0.000338           3       127           rt_sigaction
  0.00    0.001142           3       408           rt_sigprocmask
  0.00    0.000031           0        75           rt_sigreturn
  0.00    0.000656           3       222           sched_getaffinity
  0.00    0.000607           1       418           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.09    0.055702          46      1202           sendto
  0.00    0.000240           2       113           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.01    0.008726          45       195           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.005832          58       101           socket
  0.00    0.000000           0         2           socketpair
  0.81    0.475641           3    162936      3097 stat
  0.00    0.000052          10         5           sysinfo
  0.00    0.000015           3         5           uname
  0.00    0.000050          17         3           unlink
  0.00    0.000829           4       191           utimes
  0.71    0.414764       24398        17           wait4
  0.02    0.013919           1     14640           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.806093                468143     12844 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000273           1       230        65 access
  0.00    0.000004           1         8           arch_prctl
  0.00    0.000020           7         3           bind
  0.00    0.000037           1        35           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000016           4         4           clock_getres
  0.00    0.000565           5       125           clone
  0.04    0.027370           2     13335           close
  0.01    0.008063          72       112        91 connect
  0.00    0.000075           1        80           dup2
  0.00    0.000000           0        22        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000026           3         8           fchdir
  0.04    0.024391           8      3135           fcntl
  0.04    0.023574           1     16806           fstat
  0.00    0.000029           5         6           ftruncate
 88.78   56.298818        1118     50370      8419 futex
  0.00    0.000009           1         9           getcwd
  0.14    0.091211           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000036           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.004045          55        74         2 getsockname
  0.01    0.005785          89        65           getsockopt
  0.00    0.000221           2       108           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000359           4        88         7 ioctl
  0.04    0.025519           1     28004        47 lseek
  0.39    0.247935           3     88468        18 lstat
  0.00    0.000922           9       100           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.006979           3      2321           mmap
  0.02    0.014795           2      6175           mprotect
  0.00    0.001718           2       795           munmap
  0.06    0.039725           3     14098       694 openat
  0.00    0.000010           1        16           pipe
  0.01    0.007051          86        82           poll
  0.00    0.000400           4       106           prctl
  0.00    0.000065           4        18           prlimit64
  0.10    0.060684           1     40674           read
  0.00    0.000110           2        49         2 readlink
  8.32    5.279436        3842      1374           recvfrom
  0.01    0.005602         700         8           recvmsg
  0.00    0.000165           1       127           rt_sigaction
  0.00    0.000631           2       408           rt_sigprocmask
  0.00    0.000107           1       102           rt_sigreturn
  0.00    0.000714           3       222           sched_getaffinity
  0.00    0.002733          10       273           sched_yield
  0.00    0.000059          59         1           sendmmsg
  0.06    0.038815          32      1202           sendto
  0.00    0.000714           6       113           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.02    0.014821          76       195           setsockopt
  0.00    0.000000           0         1           shutdown
  0.33    0.209311        1993       105           socket
  0.00    0.000002           1         2           socketpair
  0.81    0.512119           3    162940      3097 stat
  0.00    0.000033           7         5           sysinfo
  0.00    0.000016           3         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000626           3       191           utimes
  0.68    0.431798       25400        17           wait4
  0.05    0.028823           2     14625           write
------ ----------- ----------- --------- --------- ----------------
100.00   63.417404                466979     12458 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000102           0       230        65 access
  0.00    0.000005           1         8           arch_prctl
  0.00    0.000011           3         4           bind
  0.00    0.000030           1        35           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000009           2         4           clock_getres
  0.00    0.001041           8       125           clone
  0.04    0.020695           2     13335           close
  0.01    0.004595          43       106        88 connect
  0.00    0.000166           2        80           dup2
  0.00    0.000012           1        22        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000008           1         8           fchdir
  0.03    0.012752           4      3135           fcntl
  0.03    0.016463           1     16807           fstat
  0.00    0.000018           3         6           ftruncate
 88.34   42.962779         871     49307      7951 futex
  0.00    0.000012           1         9           getcwd
  0.15    0.071469           4     19484           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000011           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003707          49        75         2 getsockname
  0.01    0.003302          51        65           getsockopt
  0.00    0.000204           2       108           gettid
  0.00    0.000002           0         5           getuid
  0.00    0.000000           0        80         7 ioctl
  0.04    0.020652           1     28004        47 lseek
  0.41    0.198112           2     88470        18 lstat
  0.00    0.000558           5       103           madvise
  0.00    0.000004           2         2         2 mkdir
  0.01    0.004622           2      2301           mmap
  0.02    0.007877           1      6171           mprotect
  0.00    0.001041           1       792           munmap
  0.05    0.025551           2     14099       694 openat
  0.00    0.000011           1        16           pipe
  0.01    0.004008          47        86           poll
  0.00    0.000280           3       106           prctl
  0.00    0.000023           1        18           prlimit64
  0.11    0.053158           1     40846           read
  0.00    0.000040           1        49         2 readlink
  8.39    4.079267        2960      1378           recvfrom
  0.02    0.008397         840        10           recvmsg
  0.00    0.000045           0       127           rt_sigaction
  0.00    0.000763           2       408           rt_sigprocmask
  0.00    0.000037           0        85           rt_sigreturn
  0.00    0.000496           2       222           sched_getaffinity
  0.00    0.000000           0         1           sched_setaffinity
  0.00    0.001331           4       379           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.17    0.080731          67      1205           sendto
  0.00    0.000266           2       113           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.05    0.023439         120       195           setsockopt
  0.00    0.000000           0         1           shutdown
  0.56    0.274132        2661       103           socket
  0.00    0.000001           1         2           socketpair
  0.81    0.391928           2    162944      3097 stat
  0.00    0.000028           6         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000588           3       191           utimes
  0.71    0.343216       20189        17           wait4
  0.03    0.014261           1     14635           write
------ ----------- ----------- --------- --------- ----------------
100.00   48.632278                466173     11987 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000349           2       227        62 access
  0.00    0.000009           1         7           arch_prctl
  0.00    0.000014           4         4           bind
  0.00    0.000037           1        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000017           4         4           clock_getres
  0.00    0.002434          19       125           clone
  0.05    0.033592           3     13326           close
  0.01    0.004958          47       106        88 connect
  0.00    0.000044           1        80           dup2
  0.00    0.000014           1        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000035           4         8           fchdir
  0.02    0.012947           4      3135           fcntl
  0.04    0.029491           2     16799           fstat
  0.00    0.000046           8         6           ftruncate
 85.60   58.835169        1168     50390      8370 futex
  0.00    0.000023           3         9           getcwd
  0.15    0.105088           5     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000033           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.003300          44        75         2 getsockname
  0.00    0.002741          42        65           getsockopt
  0.00    0.000291           3       108           gettid
  0.00    0.000002           0         5           getuid
  0.00    0.000005           0        79         7 ioctl
  0.03    0.021226           1     27972        47 lseek
  0.42    0.287300           3     88464        18 lstat
  0.01    0.007072          70       101           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.009903           4      2311           mmap
  0.02    0.011410           2      5758           mprotect
  0.00    0.001298           2       797           munmap
  0.06    0.043074           3     14091       694 openat
  0.00    0.000040           3        16           pipe
  0.00    0.001993          25        80           poll
  0.00    0.000321           3       106           prctl
  0.00    0.000070           4        18           prlimit64
  0.08    0.054645           1     40792           read
  0.00    0.000080           2        49         2 readlink
 11.22    7.713358        5440      1418           recvfrom
  0.01    0.008367         837        10           recvmsg
  0.00    0.000380           3       127           rt_sigaction
  0.00    0.001289           3       408           rt_sigprocmask
  0.00    0.000069           1        80           rt_sigreturn
  0.00    0.000736           3       222           sched_getaffinity
  0.00    0.001882           2       794           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.06    0.043684          36      1202           sendto
  0.00    0.000285           3       113           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.05    0.036663         188       195           setsockopt
  0.00    0.000001           1         1           shutdown
  0.57    0.389218        3779       103           socket
  0.00    0.000004           2         2           socketpair
  0.85    0.584723           4    162932      3097 stat
  0.00    0.000031           6         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000266           1       191           utimes
  0.67    0.459065       27004        17           wait4
  0.04    0.025604           2     14636           write
------ ----------- ----------- --------- --------- ----------------
100.00   68.734740                467151     12397 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000235           1       227        62 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000027           7         4           bind
  0.00    0.000072           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000007           2         4           clock_getres
  0.00    0.001193          10       125           clone
  0.05    0.031991           2     13336           close
  0.01    0.004189          36       118        94 connect
  0.00    0.000109           1        80           dup2
  0.00    0.000014           1        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000008           1         8           fchdir
  0.02    0.012415           4      3135           fcntl
  0.05    0.028731           2     16803           fstat
  0.00    0.000019           3         6           ftruncate
 86.67   51.883196        1076     48235      7699 futex
  0.00    0.000005           1         9           getcwd
  0.18    0.104759           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000013           1        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001315          18        75         2 getsockname
  0.00    0.000706          11        65           getsockopt
  0.00    0.000360           3       108           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000063           1        98         7 ioctl
  0.03    0.016883           1     28004        47 lseek
  0.44    0.263870           3     88466        18 lstat
  0.00    0.001256          13       100           madvise
  0.00    0.000003           2         2         2 mkdir
  0.01    0.008570           4      2253           mmap
  0.02    0.011059           2      5651           mprotect
  0.00    0.001149           1       783           munmap
  0.07    0.041158           3     14095       694 openat
  0.00    0.000022           1        16           pipe
  0.01    0.003376          42        80           poll
  0.00    0.000459           4       106           prctl
  0.00    0.000027           2        18           prlimit64
  0.08    0.046324           1     40851           read
  0.00    0.000069           1        49         2 readlink
  9.36    5.600162        4100      1366           recvfrom
  0.01    0.008381         931         9           recvmsg
  0.00    0.000276           2       127           rt_sigaction
  0.00    0.001140           3       409           rt_sigprocmask
  0.00    0.000137           2        68           rt_sigreturn
  0.00    0.001082           5       222           sched_getaffinity
  0.01    0.003018           4       729           sched_yield
  0.00    0.000063          63         1           sendmmsg
  0.08    0.047011          39      1202           sendto
  0.00    0.000416           4       113           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.02    0.010850          56       195           setsockopt
  0.00    0.000003           3         1           shutdown
  1.14    0.684268        6278       109           socket
  0.00    0.000004           2         2           socketpair
  0.94    0.560843           3    162936      3097 stat
  0.00    0.000028           6         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000006           2         3           unlink
  0.00    0.000559           3       191           utimes
  0.77    0.458933       26996        17           wait4
  0.03    0.019978           1     14637           write
------ ----------- ----------- --------- --------- ----------------
100.00   59.860861                464840     11732 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000107           0       227        62 access
  0.00    0.000003           0         7           arch_prctl
  0.00    0.000014           4         4           bind
  0.00    0.000020           1        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000000           0         4           clock_getres
  0.00    0.001344          11       125           clone
  0.04    0.034975           3     13335           close
  0.01    0.011962         103       116        93 connect
  0.00    0.000166           2        80           dup2
  0.00    0.000000           0        21        14 execve
  0.00    0.000008           4         2           faccessat
  0.00    0.000012           2         8           fchdir
  0.04    0.029426           9      3135           fcntl
  0.04    0.031419           2     16803           fstat
  0.00    0.000026           4         6           ftruncate
 93.22   74.694878        1467     50909      8388 futex
  0.00    0.000006           1         9           getcwd
  0.14    0.110673           6     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000022           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000003           0         9           getpid
  0.00    0.000003           2         2           getppid
  0.01    0.005590          75        75         2 getsockname
  0.01    0.010468         161        65           getsockopt
  0.00    0.000308           3       108           gettid
