% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.02    0.013303           4      3071           fcntl
  0.05    0.027484           2     16803           fstat
  0.00    0.000062          10         6           ftruncate
 89.11   48.257766         940     51321      8925 futex
  0.00    0.000011           1         9           getcwd
  0.18    0.095197           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000039           3        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000020           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003754          65        58         2 getsockname
  0.00    0.001217          25        49           getsockopt
  0.00    0.000259           3        92           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000152           2        83         7 ioctl
  0.05    0.026111           1     28036        47 lseek
  0.44    0.236132           3     88424        18 lstat
  0.00    0.001133          14        83           madvise
  0.00    0.000010           5         2         2 mkdir
  0.01    0.007669           3      2205           mmap
  0.02    0.009997           2      5448           mprotect
  0.00    0.001534           2       754           munmap
  0.08    0.041923           3     14095       694 openat
  0.00    0.000056           4        16           pipe
  0.01    0.003787          57        66           poll
  0.00    0.000325           4        90           prctl
  0.00    0.000046           3        18           prlimit64
  0.13    0.072635           2     40906           read
  0.00    0.000164           3        49         2 readlink
  7.90    4.279793        3338      1282           recvfrom
  0.01    0.005597         700         8           recvmsg
  0.00    0.000324           3       127           rt_sigaction
  0.00    0.001026           3       344           rt_sigprocmask
  0.00    0.000115           2        66           rt_sigreturn
  0.00    0.000752           4       190           sched_getaffinity
  0.00    0.001413           3       456           sched_yield
  0.00    0.000048          48         1           sendmmsg
  0.10    0.052332          45      1154           sendto
  0.00    0.000357           4        97           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.01    0.004571          31       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.16    0.089297        1026        87           socket
  0.00    0.000002           1         2           socketpair
  0.91    0.490613           3    162852      3097 stat
  0.00    0.000036           7         5           sysinfo
  0.00    0.000011           2         5           uname
  0.00    0.000005           2         3           unlink
  0.00    0.000067           0       191           utimes
  0.71    0.382104       22477        17           wait4
  0.02    0.008506           1     14556           write
------ ----------- ----------- --------- --------- ----------------
100.00   54.152603                466673     12932 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000188           1       230        65 access
  0.00    0.000010           1         8           arch_prctl
  0.00    0.000013           4         3           bind
  0.00    0.000048           1        35           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000006           2         4           clock_getres
  0.00    0.000926           8       109           clone
  0.05    0.028074           2     13317           close
  0.01    0.003951          43        92        73 connect
  0.00    0.000127           2        64           dup2
  0.00    0.000006           0        22        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000000           0         8           fchdir
  0.01    0.007236           2      3071           fcntl
  0.04    0.024624           1     16806           fstat
  0.00    0.000134          22         6           ftruncate
 89.00   49.315451        1081     45604      6961 futex
  0.00    0.000021           2         9           getcwd
  0.17    0.091947           5     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000000           0        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000004           0         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000999          17        58         2 getsockname
  0.00    0.001243          25        49           getsockopt
  0.00    0.000202           2        92           gettid
  0.00    0.000020           4         5           getuid
  0.00    0.000224           3        83         7 ioctl
  0.04    0.022186           1     28002        47 lseek
  0.42    0.233140           3     88426        18 lstat
  0.00    0.000531           6        88           madvise
  0.00    0.000000           0         2         2 mkdir
  0.01    0.005891           3      2246           mmap
  0.02    0.010477           2      5628           mprotect
  0.00    0.001558           2       760           munmap
  0.07    0.038049           3     14098       694 openat
  0.00    0.000021           1        16           pipe
  0.00    0.000563           9        64           poll
  0.00    0.000224           2        90           prctl
  0.00    0.000023           1        18           prlimit64
  0.08    0.046879           1     40841           read
  0.00    0.000074           2        49         2 readlink
  7.82    4.334199        3391      1278           recvfrom
  0.01    0.005622         703         8           recvmsg
  0.00    0.000068           1       127           rt_sigaction
  0.00    0.000637           2       344           rt_sigprocmask
  0.00    0.000053           1        54           rt_sigreturn
  0.00    0.000706           4       190           sched_getaffinity
  0.01    0.003237           5       621           sched_yield
  0.00    0.000010          10         1           sendmmsg
  0.06    0.031098          27      1153           sendto
  0.00    0.000218           2        97           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.01    0.007392          50       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.47    0.261249        3003        87           socket
  0.00    0.000000           0         2           socketpair
  0.89    0.495075           3    162856      3097 stat
  0.00    0.000007           1         5           sysinfo
  0.00    0.000036           7         5           uname
  0.00    0.000051          17         3           unlink
  0.00    0.000594           3       191           utimes
  0.71    0.392705       23100        17           wait4
  0.07    0.041546           3     14559           write
------ ----------- ----------- --------- --------- ----------------
100.00   55.409578                461273     10982 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000297           1       227        62 access
  0.00    0.000009           1         7           arch_prctl
  0.00    0.000015           4         4           bind
  0.00    0.000061           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.000557           5       109           clone
  0.06    0.032971           2     13317           close
  0.01    0.007185          82        88        71 connect
  0.00    0.000189           3        64           dup2
  0.00    0.000046           2        21        14 execve
  0.00    0.000007           4         2           faccessat
  0.00    0.000030           4         8           fchdir
  0.03    0.019363           6      3071           fcntl
  0.05    0.028852           2     16807           fstat
  0.00    0.000040           7         6           ftruncate
 88.99   52.269112        1113     46954      7577 futex
  0.00    0.000025           3         9           getcwd
  0.17    0.101055           5     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000037           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000014           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000630          11        59         2 getsockname
  0.01    0.004973         101        49           getsockopt
  0.00    0.000210           2        92           gettid
  0.00    0.000008           2         5           getuid
  0.00    0.000175           2        77         7 ioctl
  0.03    0.016485           1     28036        47 lseek
  0.47    0.276513           3     88428        18 lstat
  0.00    0.001443          16        93           madvise
  0.00    0.000010           5         2         2 mkdir
  0.02    0.009478           4      2185           mmap
  0.02    0.010710           2      6091           mprotect
  0.00    0.001586           2       761           munmap
  0.07    0.041680           3     14099       694 openat
  0.00    0.000022           1        16           pipe
  0.01    0.006630         100        66           poll
  0.00    0.000312           3        90           prctl
  0.00    0.000035           2        18           prlimit64
  0.09    0.054049           1     40883           read
  0.00    0.000049           1        49         2 readlink
  7.68    4.512082        3403      1326           recvfrom
  0.01    0.008328         833        10           recvmsg
  0.00    0.000308           2       127           rt_sigaction
  0.00    0.000882           3       345           rt_sigprocmask
  0.00    0.000049           1        85           rt_sigreturn
  0.00    0.000562           3       190           sched_getaffinity
  0.00    0.001159           2       634           sched_yield
  0.00    0.000010          10         1           sendmmsg
  0.18    0.106193          92      1155           sendto
  0.00    0.000240           2        97           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.03    0.019081         130       147           setsockopt
  0.00    0.000002           2         1           shutdown
  0.34    0.196849        2289        86           socket
  0.00    0.000016           8         2           socketpair
  0.93    0.549104           3    162860      3097 stat
  0.00    0.000035           7         5           sysinfo
  0.00    0.000027           5         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000222           1       191           utimes
  0.75    0.441946       25997        17           wait4
  0.02    0.011671           1     14559           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.733659                463197     11593 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000245           1       227        62 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000011           3         4           bind
  0.00    0.000073           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.001519          14       109           clone
  0.06    0.036577           3     13311           close
  0.00    0.000133           2        84        69 connect
  0.00    0.000400           6        64           dup2
  0.00    0.000004           0        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000021           3         8           fchdir
  0.01    0.003502           1      3071           fcntl
  0.05    0.033292           2     16803           fstat
  0.00    0.000037           6         6           ftruncate
 89.94   54.468866        1071     50866      8100 futex
  0.00    0.000002           0         9           getcwd
  0.18    0.111437           6     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000022           1        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000020           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000116           2        59         2 getsockname
  0.00    0.001797          37        49           getsockopt
  0.00    0.000180           2        92           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000013           0        72         7 ioctl
  0.03    0.017108           1     28004        47 lseek
  0.50    0.301577           3     88424        18 lstat
  0.00    0.000917          11        86           madvise
  0.00    0.000008           4         2         2 mkdir
  0.01    0.006818           3      2232           mmap
  0.02    0.009666           2      5813           mprotect
  0.00    0.002600           3       766           munmap
  0.08    0.047037           3     14095       694 openat
  0.00    0.000010           1        16           pipe
  0.00    0.000369           6        64           poll
  0.00    0.000294           3        90           prctl
  0.00    0.000049           3        18           prlimit64
  0.06    0.035361           1     40788           read
  0.00    0.000110           2        49         2 readlink
  6.55    3.965400        3018      1314           recvfrom
  0.01    0.008362         836        10           recvmsg
  0.00    0.000430           3       127           rt_sigaction
  0.00    0.001158           3       345           rt_sigprocmask
  0.00    0.000050           1        64           rt_sigreturn
  0.00    0.000590           3       190           sched_getaffinity
  0.00    0.000791           2       442           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.05    0.028170          24      1154           sendto
  0.00    0.000229           2        97           set_robust_list
  0.00    0.000013           4         3           set_tid_address
  0.00    0.000985           7       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.76    0.462486        5506        84           socket
  0.00    0.000000           0         2           socketpair
  1.03    0.622316           4    162852      3097 stat
  0.00    0.000046           9         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000054          18         3           unlink
  0.00    0.001218           6       191           utimes
  0.61    0.366558       21562        17           wait4
  0.03    0.020619           1     14559           write
------ ----------- ----------- --------- --------- ----------------
100.00   60.559701                466478     12108 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000198           1       224        59 access
  0.00    0.000003           0         7           arch_prctl
  0.00    0.000017           6         3           bind
  0.00    0.000034           1        31           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000018           5         4           clock_getres
  0.00    0.001832          17       109           clone
  0.05    0.030927           2     13309           close
  0.01    0.005983          65        92        73 connect
  0.00    0.000070           1        64           dup2
  0.00    0.000000           0        14         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000034           4         8           fchdir
  0.03    0.018588           6      3071           fcntl
  0.05    0.027200           2     16797           fstat
  0.00    0.000045           8         6           ftruncate
 85.64   49.895682         984     50688      8521 futex
  0.00    0.000007           1         9           getcwd
  0.18    0.103846           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000014           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.001046          18        58         2 getsockname
  0.01    0.005032         103        49           getsockopt
  0.00    0.000312           3        92           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000330           4        83         7 ioctl
  0.04    0.021574           1     27974        47 lseek
  0.44    0.257522           3     88426        18 lstat
  0.00    0.000798          10        84           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.005701           3      2236           mmap
  0.02    0.010249           2      5929           mprotect
  0.00    0.001134           1       763           munmap
  0.07    0.040617           3     14089       694 openat
  0.00    0.000000           0        16           pipe
  0.01    0.003992          60        66           poll
  0.00    0.000401           4        90           prctl
  0.00    0.000062           3        18           prlimit64
  0.09    0.055129           1     40783           read
  0.00    0.000045           1        49         2 readlink
  6.95    4.049435        3120      1298           recvfrom
  0.01    0.005660         708         8           recvmsg
  0.00    0.000376           3       127           rt_sigaction
  0.00    0.001018           3       345           rt_sigprocmask
  0.00    0.000122           1        97           rt_sigreturn
  0.00    0.000954           5       190           sched_getaffinity
  0.00    0.001591           2       678           sched_yield
  0.00    0.000046          46         1           sendmmsg
  0.08    0.046271          40      1154           sendto
  0.00    0.000365           4        97           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.04    0.022024         150       147           setsockopt
  0.00    0.000012          12         1           shutdown
  0.22    0.129546        1489        87           socket
  0.00    0.000004           2         2           socketpair
  0.91    0.527923           3    162856      3097 stat
  0.00    0.000056          11         5           sysinfo
  0.00    0.000015           3         5           uname
  0.00    0.000036          12         3           unlink
  0.00    0.000060           0       191           utimes
  5.10    2.968699      174629        17           wait4
  0.03    0.018194           1     14558           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.260912                466639     12530 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000162           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000003           1         4           bind
  0.00    0.000040           1        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000012           3         4           clock_getres
  0.00    0.001290          12       109           clone
  0.06    0.031129           2     13308           close
  0.02    0.009818         114        86        70 connect
  0.00    0.000306           5        64           dup2
  0.00    0.000065           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000039           5         8           fchdir
  0.03    0.016418           5      3071           fcntl
  0.05    0.027064           2     16799           fstat
  0.00    0.000060          10         6           ftruncate
 92.22   52.043379        1046     49739      7878 futex
  0.00    0.000028           3         9           getcwd
  0.18    0.099496           5     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000007           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000300           5        59         2 getsockname
  0.01    0.003798          78        49           getsockopt
  0.00    0.000314           3        92           gettid
  0.00    0.000004           1         5           getuid
  0.00    0.000050           1        74         7 ioctl
  0.04    0.024063           1     27972        47 lseek
  0.42    0.237699           3     88428        18 lstat
  0.00    0.000942          10        90           madvise
  0.00    0.000013           7         2         2 mkdir
  0.01    0.006934           3      2223           mmap
  0.02    0.011160           2      6051           mprotect
  0.00    0.002009           3       763           munmap
  0.07    0.042322           3     14091       694 openat
  0.00    0.000047           3        16           pipe
  0.00    0.002459          38        64           poll
  0.00    0.000445           5        90           prctl
  0.00    0.000058           3        18           prlimit64
  0.12    0.065140           2     40776           read
  0.00    0.000068           1        49         2 readlink
  4.08    2.303084        1780      1294           recvfrom
  0.01    0.007617         762        10           recvmsg
  0.00    0.000110           1       127           rt_sigaction
  0.00    0.001127           3       344           rt_sigprocmask
  0.00    0.000155           2        78           rt_sigreturn
  0.00    0.001302           7       190           sched_getaffinity
  0.00    0.001032           2       517           sched_yield
  0.00    0.000008           8         1           sendmmsg
  0.08    0.042922          37      1154           sendto
  0.00    0.000374           4        97           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.03    0.018863         128       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.91    0.513036        6036        85           socket
  0.00    0.000000           0         2           socketpair
  0.94    0.528426           3    162860      3097 stat
  0.00    0.000024           5         5           sysinfo
  0.00    0.000011           2         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000489           3       191           utimes
  0.64    0.363829       21402        17           wait4
  0.05    0.025865           2     14559           write
------ ----------- ----------- --------- --------- ----------------
100.00   56.435465                465617     11893 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000264           1       227        62 access
  0.00    0.000007           1         8           arch_prctl
  0.00    0.000027           7         4           bind
  0.00    0.000059           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000019           5         4           clock_getres
  0.00    0.000302           3       109           clone
  0.05    0.026188           2     13315           close
  0.02    0.009339         106        88        71 connect
  0.00    0.000006           0        64           dup2
  0.00    0.000056           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000033           4         8           fchdir
  0.03    0.015777           5      3071           fcntl
  0.04    0.022173           1     16804           fstat
  0.00    0.000111          19         6           ftruncate
 89.64   45.123337         915     49334      7551 futex
  0.00    0.000009           1         9           getcwd
  0.17    0.085856           4     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000032           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003149          53        59         2 getsockname
  0.00    0.002308          47        49           getsockopt
  0.00    0.000146           2        92           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000205           3        77         7 ioctl
  0.03    0.016516           1     28002        47 lseek
  0.43    0.218157           2     88430        18 lstat
  0.00    0.000761           8        91           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.004149           2      2229           mmap
  0.01    0.006364           1      6011           mprotect
  0.00    0.001225           2       761           munmap
  0.07    0.036714           3     14096       694 openat
  0.00    0.000010           1        16           pipe
  0.01    0.003046          48        64           poll
  0.00    0.000215           2        90           prctl
  0.00    0.000066           4        18           prlimit64
  0.11    0.056813           1     40824           read
  0.00    0.000055           1        49         2 readlink
  7.53    3.792410        3058      1240           recvfrom
  0.02    0.008745         875        10           recvmsg
  0.00    0.000366           3       127           rt_sigaction
  0.00    0.000513           1       345           rt_sigprocmask
  0.00    0.000018           0        66           rt_sigreturn
  0.00    0.000408           2       190           sched_getaffinity
  0.02    0.009368          15       639           sched_yield
  0.00    0.000061          61         1           sendmmsg
  0.18    0.088935          77      1154           sendto
  0.00    0.000170           2        97           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.03    0.013013          89       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.03    0.015795         184        86           socket
  0.00    0.000000           0         2           socketpair
  0.93    0.465672           3    162864      3097 stat
  0.00    0.000068          14         5           sysinfo
  0.00    0.000013           3         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000967           5       191           utimes
  0.59    0.295058       17356        17           wait4
  0.03    0.014645           1     14556           write
------ ----------- ----------- --------- --------- ----------------
100.00   50.339746                465341     11567 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000355           2       227        62 access
  0.00    0.000010           1         7           arch_prctl
  0.00    0.000026           7         4           bind
  0.00    0.000063           2        34           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.000927           9       109           clone
  0.05    0.027512           2     13313           close
  0.01    0.004297          50        86        70 connect
  0.00    0.000047           1        64           dup2
  0.00    0.000056           3        21        14 execve
  0.00    0.000018           9         2           faccessat
  0.00    0.000028           4         8           fchdir
  0.03    0.013788           4      3071           fcntl
  0.04    0.022936           1     16804           fstat
  0.00    0.000038           6         6           ftruncate
 87.19   47.347052         931     50849      8358 futex
  0.00    0.000025           3         9           getcwd
  0.17    0.091000           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000010           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.004103          70        59         2 getsockname
  0.01    0.005906         121        49           getsockopt
  0.00    0.000295           3        92           gettid
  0.00    0.000017           3         5           getuid
  0.00    0.000041           1        74         7 ioctl
  0.04    0.023711           1     28004        47 lseek
  0.45    0.243082           3     88424        18 lstat
  0.00    0.000685           8        88           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.006052           3      2198           mmap
  0.02    0.011624           2      5688           mprotect
  0.00    0.001638           2       759           munmap
  0.07    0.037566           3     14096       694 openat
  0.00    0.000080           5        16           pipe
  0.01    0.004977          78        64           poll
  0.00    0.000379           4        90           prctl
  0.00    0.000055           3        18           prlimit64
  0.10    0.056300           1     40859           read
  0.00    0.000098           2        49         2 readlink
  9.77    5.302779        3981      1332           recvfrom
  0.02    0.008374         837        10           recvmsg
  0.00    0.000180           1       127           rt_sigaction
  0.00    0.001162           3       344           rt_sigprocmask
  0.00    0.000150           2        64           rt_sigreturn
  0.00    0.000947           5       190           sched_getaffinity
  0.00    0.001447           3       556           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.10    0.056424          49      1154           sendto
  0.00    0.000349           4        97           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.01    0.006922          47       147           setsockopt
  0.00    0.000000           0         1           shutdown
  0.09    0.050827         598        85           socket
  0.00    0.000000           0         2           socketpair
  0.90    0.490059           3    162852      3097 stat
  0.00    0.000013           3         5           sysinfo
  0.00    0.000013           3         5           uname
  0.00    0.000053          18         3           unlink
  0.01    0.004877          26       191           utimes
  0.84    0.455045       26767        17           wait4
  0.03    0.018769           1     14557           write
------ ----------- ----------- --------- --------- ----------------
100.00   54.303278                466514     12373 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000164           1       227        62 access
  0.00    0.000009           1         8           arch_prctl
  0.00    0.000013           3         4           bind
  0.00    0.000054           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000007           2         4           clock_getres
  0.00    0.001700          16       109           clone
  0.05    0.027045           2     13314           close
  0.02    0.014108         164        86        70 connect
  0.00    0.000081           1        64           dup2
  0.00    0.000034           2        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000015           2         8           fchdir
  0.03    0.016845           5      3071           fcntl
  0.04    0.024264           1     16804           fstat
  0.00    0.000019           3         6           ftruncate
 87.70   49.525590         935     52956      9034 futex
  0.00    0.000010           1         9           getcwd
  0.16    0.091187           5     19482           getdents
  0.00    0.000002           1         3           getegid
  0.00    0.000018           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000003           2         2           getppid
  0.00    0.001902          32        59         2 getsockname
  0.00    0.002735          56        49           getsockopt
  0.00    0.000292           3        92           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000019           0        74         7 ioctl
  0.04    0.021038           1     28006        47 lseek
  0.40    0.223712           3     88426        18 lstat
  0.00    0.000412           5        90           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.006820           3      2251           mmap
  0.02    0.010130           2      6170           mprotect
  0.00    0.001097           1       753           munmap
  0.07    0.037113           3     14096       694 openat
  0.00    0.000017           1        16           pipe
  0.01    0.005979          91        66           poll
  0.00    0.000439           5        90           prctl
  0.00    0.000031           2        18           prlimit64
  0.11    0.060611           1     40833           read
  0.00    0.000085           2        49         2 readlink
  7.63    4.311658        3257      1324           recvfrom
  0.01    0.008372         837        10           recvmsg
  0.00    0.000120           1       127           rt_sigaction
  0.00    0.001318           4       345           rt_sigprocmask
  0.00    0.000124           2        79           rt_sigreturn
  0.00    0.000891           5       190           sched_getaffinity
  0.00    0.001750           6       302           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.12    0.069719          60      1155           sendto
  0.00    0.000351           4        97           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.05    0.026620         181       147           setsockopt
  0.00    0.000002           2         1           shutdown
  0.37    0.208899        2458        85           socket
  0.00    0.000005           3         2           socketpair
  0.83    0.466252           3    162856      3097 stat
  0.00    0.000015           3         5           sysinfo
  0.00    0.000006           1         5           uname
  0.00    0.000003           1         3           unlink
  0.00    0.000048           0       191           utimes
  2.28    1.290225       75896        17           wait4
  0.03    0.014276           1     14559           write
------ ----------- ----------- --------- --------- ----------------
100.00   56.474292                468895     13049 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000296           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000024           6         4           bind
  0.00    0.000054           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000019           5         4           clock_getres
  0.00    0.001218          11       109           clone
  0.06    0.036273           3     13318           close
  0.01    0.006173          63        98        76 connect
  0.00    0.000197           3        64           dup2
  0.00    0.000045           2        21        14 execve
  0.00    0.000007           4         2           faccessat
  0.00    0.000037           5         8           fchdir
  0.03    0.018142           6      3071           fcntl
  0.06    0.032744           2     16803           fstat
  0.00    0.000121          20         6           ftruncate
 89.72   52.356072        1035     50596      8157 futex
  0.00    0.000017           2         9           getcwd
  0.19    0.112105           6     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000022           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.003515          60        59         2 getsockname
  0.01    0.003162          65        49           getsockopt
  0.00    0.000217           2        92           gettid
  0.00    0.000015           3         5           getuid
