% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.002229          29        78         2 getsockname
  0.01    0.003188          46        69           getsockopt
  0.00    0.000292           3       112           gettid
  0.00    0.000006           1         5           getuid
  0.00    0.000002           0        86         7 ioctl
  0.03    0.018660           1     28002        47 lseek
  0.39    0.221773           3     88470        18 lstat
  0.00    0.000505           5       102           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.006972           3      2303           mmap
  0.02    0.008979           1      6204           mprotect
  0.00    0.001073           1       786           munmap
  0.06    0.031476           2     14095       694 openat
  0.00    0.000009           1        16           pipe
  0.01    0.003784          43        88           poll
  0.00    0.000417           4       110           prctl
  0.00    0.000026           1        18           prlimit64
  0.09    0.053090           1     40810           read
  0.00    0.000037           1        49         2 readlink
 11.35    6.430151        4484      1434           recvfrom
  0.01    0.005594         699         8           recvmsg
  0.00    0.000074           1       127           rt_sigaction
  0.00    0.000963           2       424           rt_sigprocmask
  0.00    0.000040           0        97           rt_sigreturn
  0.00    0.000770           3       230           sched_getaffinity
  0.01    0.005469           3      1887           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.08    0.048072          40      1215           sendto
  0.00    0.000450           4       117           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.04    0.021634         105       207           setsockopt
  0.00    0.000003           3         1           shutdown
  0.55    0.314391        2911       108           socket
  0.00    0.000004           2         2           socketpair
  0.82    0.462793           3    162944      3097 stat
  0.00    0.000045           9         5           sysinfo
  0.00    0.000007           1         5           uname
  0.00    0.000043          14         3           unlink
  0.00    0.000053           0       191           utimes
  0.64    0.364826       21460        17           wait4
  0.02    0.013679           1     14648           write
------ ----------- ----------- --------- --------- ----------------
100.00   56.648795                470610     13219 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000320           1       227        62 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000002           1         4           bind
  0.00    0.000082           2        34           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000018           5         4           clock_getres
  0.00    0.001662          13       129           clone
  0.04    0.038663           3     13345           close
  0.01    0.007458          57       130       102 connect
  0.00    0.000369           4        84           dup2
  0.00    0.000065           3        21        14 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000020           3         8           fchdir
  0.05    0.041480          13      3151           fcntl
  0.04    0.034609           2     16804           fstat
  0.00    0.000026           4         6           ftruncate
 92.11   82.196512        1659     49539      8446 futex
  0.00    0.000010           1         9           getcwd
  0.13    0.113836           6     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000027           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.003620          46        79         2 getsockname
  0.01    0.012795         185        69           getsockopt
  0.00    0.000224           2       112           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000020           0       110         7 ioctl
  0.03    0.024038           1     28006        47 lseek
  0.33    0.294487           3     88474        18 lstat
  0.00    0.000679           6       107           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.011423           5      2310           mmap
  0.01    0.012894           2      6228           mprotect
  0.00    0.002810           4       801           munmap
  0.06    0.051194           4     14096       694 openat
  0.00    0.000062           4        16           pipe
  0.02    0.017499         208        84           poll
  0.00    0.000373           3       110           prctl
  0.00    0.000083           5        18           prlimit64
  0.06    0.056102           1     40693           read
  0.00    0.000104           2        49         2 readlink
  5.56    4.963357        3456      1436           recvfrom
  0.01    0.007049         705        10           recvmsg
  0.00    0.000420           3       127           rt_sigaction
  0.00    0.000923           2       425           rt_sigprocmask
  0.00    0.000080           1        84           rt_sigreturn
  0.00    0.001112           5       230           sched_getaffinity
  0.00    0.002556           5       536           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.04    0.038905          32      1214           sendto
  0.00    0.000299           3       117           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.06    0.056819         274       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.27    0.245389        2097       117           socket
  0.00    0.000000           0         2           socketpair
  0.67    0.601604           4    162952      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000707           4       191           utimes
  0.43    0.383192       22541        17           wait4
  0.01    0.012910           1     14656           write
------ ----------- ----------- --------- --------- ----------------
100.00   89.238983                466731     12493 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000225           1       227        62 access
  0.00    0.000009           1         7           arch_prctl
  0.00    0.000028           7         4           bind
  0.00    0.000125           4        34           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.001369          11       129           clone
  0.04    0.024909           2     13337           close
  0.01    0.005277          50       106        90 connect
  0.00    0.000295           4        84           dup2
  0.00    0.000005           0        21        14 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000021           3         8           fchdir
  0.03    0.015242           5      3151           fcntl
  0.03    0.019594           1     16808           fstat
  0.00    0.000096          16         6           ftruncate
 84.45   49.206975         974     50518      8308 futex
  0.00    0.000012           1         9           getcwd
  0.14    0.081125           4     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000020           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000009           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.002510          32        79         2 getsockname
  0.00    0.001818          26        69           getsockopt
  0.00    0.000273           2       112           gettid
  0.00    0.000013           3         5           getuid
  0.00    0.000079           1        75         7 ioctl
  0.04    0.023463           1     28034        47 lseek
  0.35    0.201523           2     88478        18 lstat
  0.00    0.001119          10       107           madvise
  0.00    0.000007           4         2         2 mkdir
  0.01    0.005855           3      2330           mmap
  0.02    0.009267           2      5853           mprotect
  0.00    0.001167           1       796           munmap
  0.06    0.033210           2     14100       694 openat
  0.00    0.000062           4        16           pipe
  0.00    0.002848          33        86           poll
  0.00    0.000385           4       110           prctl
  0.00    0.000041           2        18           prlimit64
  0.11    0.062181           2     40913           read
  0.00    0.000077           2        49         2 readlink
 12.25    7.134862        4941      1444           recvfrom
  0.01    0.008382         838        10           recvmsg
  0.00    0.000352           3       127           rt_sigaction
  0.00    0.001159           3       424           rt_sigprocmask
  0.00    0.000170           2        94           rt_sigreturn
  0.00    0.000829           4       230           sched_getaffinity
  0.03    0.015168           7      2055           sched_yield
  0.00    0.000061          61         1           sendmmsg
  0.11    0.064278          53      1215           sendto
  0.00    0.000337           3       117           set_robust_list
  0.00    0.000009           3         3           set_tid_address
  0.08    0.048283         233       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.18    0.106786        1017       105           socket
  0.00    0.000000           0         2           socketpair
  0.73    0.424033           3    162960      3097 stat
  0.00    0.000045           9         5           sysinfo
  0.00    0.000025           5         5           uname
  0.00    0.000009           3         3           unlink
  0.00    0.000565           3       191           utimes
  1.28    0.747378       43963        17           wait4
  0.02    0.012514           1     14655           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.266508                469077     12343 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000226           1       227        62 access
  0.00    0.000010           1         7           arch_prctl
  0.00    0.000028           7         4           bind
  0.00    0.000066           2        32           brk
  0.00    0.000005           1         5           chdir
  0.00    0.000011           3         4           clock_getres
  0.00    0.001796          14       129           clone
  0.06    0.039191           3     13329           close
  0.01    0.006061          56       108        91 connect
  0.00    0.000040           0        84           dup2
  0.00    0.000003           0        15         8 execve
  0.00    0.000005           3         2           faccessat
  0.00    0.000033           4         8           fchdir
  0.04    0.025158           8      3151           fcntl
  0.04    0.028152           2     16799           fstat
  0.00    0.000122          20         6           ftruncate
 87.80   61.998777        1189     52133      8389 futex
  0.00    0.000023           3         9           getcwd
  0.14    0.101013           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000036           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000004           2         2           getppid
  0.02    0.011141         141        79         2 getsockname
  0.01    0.004121          60        69           getsockopt
  0.00    0.000388           3       112           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000122           2        77         7 ioctl
  0.03    0.022311           1     27972        47 lseek
  0.32    0.228569           3     88474        18 lstat
  0.00    0.000559           5       107           madvise
  0.00    0.000014           7         2         2 mkdir
  0.02    0.017004           7      2302           mmap
  0.02    0.016665           3      5936           mprotect
  0.00    0.002250           3       791           munmap
  0.06    0.041636           3     14091       694 openat
  0.00    0.000071           4        16           pipe
  0.01    0.007066          82        86           poll
  0.00    0.000777           7       110           prctl
  0.00    0.000039           2        18           prlimit64
  0.09    0.063294           2     40814           read
  0.00    0.000063           1        49         2 readlink
  9.71    6.858427        4927      1392           recvfrom
  0.01    0.008404         840        10           recvmsg
  0.00    0.000115           1       127           rt_sigaction
  0.00    0.001377           3       425           rt_sigprocmask
  0.00    0.000224           4        56           rt_sigreturn
  0.00    0.001017           4       230           sched_getaffinity
  0.00    0.003086           7       465           sched_yield
  0.00    0.000062          62         1           sendmmsg
  0.15    0.107236          88      1215           sendto
  0.00    0.000433           4       117           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.01    0.005243          25       207           setsockopt
  0.00    0.000001           1         1           shutdown
  0.02    0.016583         156       106           socket
  0.00    0.000008           4         2           socketpair
  0.69    0.485010           3    162952      3097 stat
  0.00    0.000027           5         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000009           3         3           unlink
  0.00    0.001192           6       191           utimes
  0.67    0.475277       27957        17           wait4
  0.04    0.031698           2     14661           write
------ ----------- ----------- --------- --------- ----------------
100.00   70.612307                468867     12419 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000182           1       219        54 access
  0.00    0.000006           1         7           arch_prctl
  0.00    0.000010           3         3           bind
  0.00    0.000045           1        31           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000011           3         4           clock_getres
  0.00    0.000772           6       129           clone
  0.05    0.039446           3     13328           close
  0.00    0.001339          12       112        93 connect
  0.00    0.000000           0        84           dup2
  0.00    0.000005           0        14         8 execve
  0.00    0.000017           9         2           faccessat
  0.00    0.000037           5         8           fchdir
  0.01    0.010726           3      3151           fcntl
  0.04    0.035816           2     16796           fstat
  0.00    0.000197          33         6           ftruncate
 91.10   79.385202        1514     52427      8832 futex
  0.00    0.000007           1         9           getcwd
  0.14    0.121210           6     19482           getdents
  0.00    0.000006           2         3           getegid
  0.00    0.000052           3        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000008           1         9           getpid
  0.00    0.000007           4         2           getppid
  0.00    0.000937          12        78         2 getsockname
  0.00    0.003954          57        69           getsockopt
  0.00    0.000205           2       112           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000122           1        83         7 ioctl
  0.03    0.028977           1     28004        47 lseek
  0.36    0.316630           4     88476        18 lstat
  0.00    0.000561           5       103           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.006304           3      2296           mmap
  0.01    0.009695           2      6158           mprotect
  0.00    0.001522           2       798           munmap
  0.06    0.048710           3     14088       694 openat
  0.00    0.000061           4        16           pipe
  0.00    0.000749           9        86           poll
  0.00    0.000291           3       110           prctl
  0.00    0.000055           3        18           prlimit64
  0.07    0.063665           2     40834           read
  0.00    0.000095           2        49         2 readlink
  6.47    5.641428        3918      1440           recvfrom
  0.01    0.005435         679         8           recvmsg
  0.00    0.000427           3       127           rt_sigaction
  0.00    0.001415           3       425           rt_sigprocmask
  0.00    0.000059           1        66           rt_sigreturn
  0.00    0.000604           3       230           sched_getaffinity
  0.00    0.004053           5       745           sched_yield
  0.00    0.000049          49         1           sendmmsg
  0.09    0.076191          63      1214           sendto
  0.00    0.000284           2       117           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.01    0.010675          52       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.32    0.280766        2624       107           socket
  0.00    0.000000           0         2           socketpair
  0.76    0.658118           4    162956      3097 stat
  0.00    0.000028           6         5           sysinfo
  0.00    0.000021           4         5           uname
  0.00    0.000015           5         3           unlink
  0.00    0.001080           6       191           utimes
  0.42    0.366828       21578        17           wait4
  0.01    0.011190           1     14654           write
------ ----------- ----------- --------- --------- ----------------
100.00   87.136333                469758     12856 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000271           1       227        62 access
  0.00    0.000007           1         7           arch_prctl
  0.00    0.000011           3         4           bind
  0.00    0.000056           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000012           3         4           clock_getres
  0.00    0.001356          11       129           clone
  0.04    0.025978           2     13334           close
  0.02    0.014020         127       110        92 connect
  0.00    0.000101           1        84           dup2
  0.00    0.000055           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000020           3         8           fchdir
  0.06    0.037628          12      3151           fcntl
  0.03    0.020435           1     16803           fstat
  0.00    0.000124          21         6           ftruncate
 83.72   52.870380        1042     50753      8216 futex
  0.00    0.000009           1         9           getcwd
  0.14    0.085662           4     19482           getdents
  0.00    0.000002           1         3           getegid
  0.00    0.000023           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000007           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.006352          80        79         2 getsockname
  0.01    0.007088         103        69           getsockopt
  0.00    0.000362           3       112           gettid
  0.00    0.000002           0         5           getuid
  0.00    0.000012           0        80         7 ioctl
  0.04    0.024637           1     28006        47 lseek
  0.35    0.220544           2     88478        18 lstat
  0.00    0.002899          29       101           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.008938           4      2323           mmap
  0.01    0.009366           2      5795           mprotect
  0.00    0.001846           2       796           munmap
  0.06    0.035808           3     14095       694 openat
  0.00    0.000011           1        16           pipe
  0.03    0.016317         194        84           poll
  0.00    0.000485           4       110           prctl
  0.00    0.000046           3        18           prlimit64
  0.10    0.064379           2     40877           read
  0.00    0.000042           1        49         2 readlink
  8.28    5.230745        3622      1444           recvfrom
  0.01    0.008383         838        10           recvmsg
  0.00    0.000133           1       127           rt_sigaction
  0.00    0.001082           3       424           rt_sigprocmask
  0.00    0.000064           1        83           rt_sigreturn
  0.00    0.001045           5       230           sched_getaffinity
  0.01    0.005111          10       489           sched_yield
  0.00    0.000056          56         1           sendmmsg
  0.10    0.060970          50      1214           sendto
  0.00    0.000410           4       117           set_robust_list
  0.00    0.000006           2         3           set_tid_address
  0.12    0.074403         359       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.61    0.382519        3575       107           socket
  0.00    0.000002           1         2           socketpair
  0.79    0.501477           3    162960      3097 stat
  0.00    0.000032           6         5           sysinfo
  0.00    0.000010           2         5           uname
  0.00    0.000043          14         3           unlink
  0.00    0.001012           5       191           utimes
  5.39    3.401053      200062        17           wait4
  0.05    0.028609           2     14657           write
------ ----------- ----------- --------- --------- ----------------
100.00   63.152465                467597     12253 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000194           1       224        59 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000002           1         3           bind
  0.00    0.000033           1        31           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.001253          10       129           clone
  0.04    0.024091           2     13329           close
  0.02    0.012810         114       112        93 connect
  0.00    0.000586           7        84           dup2
  0.00    0.000009           1        14         8 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000037           5         8           fchdir
  0.06    0.034967          11      3151           fcntl
  0.04    0.019733           1     16797           fstat
  0.00    0.000046           8         6           ftruncate
 85.30   47.303150         973     48606      7790 futex
  0.00    0.000013           1         9           getcwd
  0.15    0.083892           4     19482           getdents
  0.00    0.000005           2         3           getegid
  0.00    0.000041           3        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000014           2         9           getpid
  0.00    0.000005           3         2           getppid
  0.01    0.005275          68        78         2 getsockname
  0.02    0.008956         130        69           getsockopt
  0.00    0.000375           3       112           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000387           5        82         7 ioctl
  0.04    0.020589           1     27972        47 lseek
  0.39    0.217619           2     88480        18 lstat
  0.00    0.000939           8       117           madvise
  0.00    0.000014           7         2         2 mkdir
  0.01    0.006620           3      2287           mmap
  0.02    0.009447           2      5720           mprotect
  0.00    0.001756           2       783           munmap
  0.06    0.032274           2     14089       694 openat
  0.00    0.000082           5        16           pipe
  0.02    0.009837         114        86           poll
  0.00    0.000467           4       110           prctl
  0.00    0.000052           3        18           prlimit64
  0.11    0.058542           1     40789           read
  0.00    0.000046           1        49         2 readlink
 11.63    6.451088        4549      1418           recvfrom
  0.02    0.010078        1260         8           recvmsg
  0.00    0.000184           1       127           rt_sigaction
  0.00    0.001077           3       425           rt_sigprocmask
  0.00    0.000106           1        72           rt_sigreturn
  0.00    0.000865           4       230           sched_getaffinity
  0.00    0.001095           2       558           sched_yield
  0.00    0.000007           7         1           sendmmsg
  0.23    0.125123         103      1214           sendto
  0.00    0.000484           4       117           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.03    0.017355          84       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.20    0.113416        1060       107           socket
  0.00    0.000001           1         2           socketpair
  0.79    0.436583           3    162964      3097 stat
  0.00    0.000045           9         5           sysinfo
  0.00    0.000018           4         5           uname
  0.00    0.000033          11         3           unlink
  0.00    0.000123           1       191           utimes
  0.78    0.431165       25363        17           wait4
  0.02    0.013011           1     14653           write
------ ----------- ----------- --------- --------- ----------------
100.00   55.456071                465227     11819 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000189           1       227        62 access
  0.00    0.000005           1         7           arch_prctl
  0.00    0.000006           2         4           bind
  0.00    0.000054           2        32           brk
  0.00    0.000005           1         5           chdir
  0.00    0.000018           5         4           clock_getres
  0.00    0.001462          11       129           clone
  0.04    0.031414           2     13330           close
  0.01    0.004705          43       110        92 connect
  0.00    0.000259           3        84           dup2
  0.00    0.000000           0        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000025           3         8           fchdir
  0.02    0.017230           5      3151           fcntl
  0.04    0.027877           2     16799           fstat
  0.00    0.000042           7         6           ftruncate
 88.09   63.592124        1242     51202      8878 futex
  0.00    0.000011           1         9           getcwd
  0.13    0.096089           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000026           2        15           geteuid
  0.00    0.000002           1         3           getgid
  0.00    0.000016           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000476           6        79         2 getsockname
  0.00    0.000683          10        69           getsockopt
  0.00    0.000714           6       112           gettid
  0.00    0.000009           2         5           getuid
  0.00    0.000083           1        80         7 ioctl
  0.03    0.024569           1     27972        47 lseek
  0.36    0.262966           3     88474        18 lstat
  0.00    0.000924           9       107           madvise
  0.00    0.000009           5         2         2 mkdir
  0.01    0.008348           4      2317           mmap
  0.02    0.012481           2      5922           mprotect
  0.00    0.001434           2       791           munmap
  0.06    0.042421           3     14091       694 openat
  0.00    0.000010           1        16           pipe
  0.01    0.005621          65        86           poll
  0.00    0.000409           4       110           prctl
  0.00    0.000050           3        18           prlimit64
  0.08    0.059626           1     40829           read
  0.00    0.000036           1        49         2 readlink
  7.83    5.653736        3976      1422           recvfrom
  0.01    0.008109         811        10           recvmsg
  0.00    0.000127           1       127           rt_sigaction
  0.00    0.001644           4       424           rt_sigprocmask
  0.00    0.000096           1        73           rt_sigreturn
  0.00    0.001023           4       230           sched_getaffinity
  0.00    0.002945           3       960           sched_yield
  0.00    0.000011          11         1           sendmmsg
  0.14    0.101353          83      1215           sendto
  0.00    0.000578           5       117           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.02    0.016159          78       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.57    0.409268        3825       107           socket
  0.00    0.000000           0         2           socketpair
  0.78    0.564088           3    162952      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000016           3         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000068           0       191           utimes
  1.70    1.223860       71992        17           wait4
  0.02    0.017362           1     14648           write
------ ----------- ----------- --------- --------- ----------------
100.00   72.192926                468487     12909 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000194           1       221        56 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000006           2         4           bind
  0.00    0.000072           2        31           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.001068           8       129           clone
  0.03    0.022316           2     13339           close
  0.00    0.002332          19       120        97 connect
  0.00    0.000026           0        84           dup2
  0.00    0.000000           0        14         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000031           4         8           fchdir
  0.01    0.008143           3      3151           fcntl
  0.03    0.019311           1     16802           fstat
  0.00    0.000105          18         6           ftruncate
 93.07   61.941376        1215     50976      8219 futex
  0.00    0.000018           2         9           getcwd
  0.12    0.077136           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000033           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000004           0         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000093           1        79         2 getsockname
  0.00    0.002789          40        69           getsockopt
  0.00    0.000382           3       112           gettid
  0.00    0.000011           2         5           getuid
  0.00    0.000018           0        95         7 ioctl
  0.04    0.026540           1     28034        47 lseek
  0.30    0.196789           2     88476        18 lstat
  0.00    0.000577           5       106           madvise
  0.00    0.000011           6         2         2 mkdir
  0.02    0.010108           4      2283           mmap
  0.01    0.008993           2      5756           mprotect
  0.00    0.002144           3       797           munmap
  0.05    0.031890           2     14094       694 openat
  0.00    0.000023           1        16           pipe
  0.01    0.003669          42        88           poll
  0.00    0.000549           5       110           prctl
  0.00    0.000037           2        18           prlimit64
  0.09    0.060431           1     40904           read
  0.00    0.000081           2        49         2 readlink
  4.70    3.129379        2195      1426           recvfrom
  0.01    0.006682         742         9           recvmsg
  0.00    0.000308           2       127           rt_sigaction
  0.00    0.001042           2       424           rt_sigprocmask
  0.00    0.000029           1        58           rt_sigreturn
  0.00    0.000954           4       230           sched_getaffinity
  0.00    0.002816           2      1564           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.06    0.042503          35      1216           sendto
  0.00    0.000392           3       117           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.07    0.046331         224       207           setsockopt
  0.00    0.000000           0         1           shutdown
  0.21    0.140109        1251       112           socket
  0.00    0.000000           0         2           socketpair
  0.63    0.421501           3    162956      3097 stat
  0.00    0.000027           5         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.001339           7       191           utimes
  0.49    0.325545       19150        17           wait4
  0.02    0.014639           1     14661           write
------ ----------- ----------- --------- --------- ----------------
100.00   66.550942                468854     12249 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000270           1       227        62 access
  0.00    0.000006           1         7           arch_prctl
  0.00    0.000021           7         3           bind
  0.00    0.000084           3        32           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.000639           5       129           clone
  0.05    0.032649           2     13334           close
  0.01    0.008307          74       112        93 connect
  0.00    0.000021           0        84           dup2
  0.00    0.000005           0        21        14 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.03    0.022670           7      3151           fcntl
  0.04    0.028307           2     16803           fstat
  0.00    0.000107          18         6           ftruncate
 89.01   58.522252        1142     51231      8580 futex
  0.00    0.000010           1         9           getcwd
  0.16    0.102774           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000023           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000012           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.004127          53        78         2 getsockname
  0.01    0.006099          88        69           getsockopt
  0.00    0.000253           2       112           gettid
  0.00    0.000006           1         5           getuid
