% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000007           1         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.001766          15       121           clone
  0.04    0.025502           2     13322           close
  0.00    0.001273          13        98        82 connect
  0.00    0.000068           1        76           dup2
  0.00    0.000005           0        14         8 execve
  0.00    0.000019          10         2           faccessat
  0.00    0.000033           4         8           fchdir
  0.01    0.008978           3      3119           fcntl
  0.03    0.020803           1     16800           fstat
  0.00    0.000043           7         6           ftruncate
 90.44   62.426347        1213     51473      8304 futex
  0.00    0.000018           2         9           getcwd
  0.12    0.080948           4     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000053           4        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000009           1         9           getpid
  0.00    0.000003           2         2           getppid
  0.01    0.006327          89        71         2 getsockname
  0.01    0.004816          79        61           getsockopt
  0.00    0.000309           3       104           gettid
  0.00    0.000008           2         5           getuid
  0.00    0.000080           1        75         7 ioctl
  0.03    0.020454           1     28006        47 lseek
  0.30    0.210502           2     88450        18 lstat
  0.00    0.000814           8        96           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.005968           3      2298           mmap
  0.01    0.009463           2      6104           mprotect
  0.00    0.001742           2       790           munmap
  0.05    0.035953           3     14092       694 openat
  0.00    0.000087           5        16           pipe
  0.00    0.002392          30        80           poll
  0.00    0.000388           4       102           prctl
  0.00    0.000059           3        18           prlimit64
  0.08    0.058482           1     40828           read
  0.00    0.000080           2        49         2 readlink
  7.07    4.881629        3497      1396           recvfrom
  0.01    0.008350         835        10           recvmsg
  0.00    0.000158           1       127           rt_sigaction
  0.00    0.000933           2       392           rt_sigprocmask
  0.00    0.000116           1       104           rt_sigreturn
  0.00    0.000719           3       214           sched_getaffinity
  0.02    0.010429           7      1588           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.15    0.101280          85      1192           sendto
  0.00    0.000349           3       109           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.01    0.005768          32       183           setsockopt
  0.00    0.000001           1         1           shutdown
  0.35    0.241668        2491        97           socket
  0.00    0.000005           3         2           socketpair
  0.61    0.422642           3    162904      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000004           1         5           uname
  0.00    0.000004           1         3           unlink
  0.00    0.000335           2       191           utimes
  0.60    0.411734       24220        17           wait4
  0.02    0.011413           1     14612           write
------ ----------- ----------- --------- --------- ----------------
100.00   69.021706                469239     12321 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000222           1       234        69 access
  0.00    0.000010           1         9           arch_prctl
  0.00    0.000003           1         3           bind
  0.00    0.000078           2        38           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000010           3         4           clock_getres
  0.00    0.002724          23       121           clone
  0.05    0.033619           3     13344           close
  0.01    0.004644          43       108        87 connect
  0.00    0.000166           2        78           dup2
  0.00    0.000064           3        23        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.04    0.025310           8      3119           fcntl
  0.05    0.030871           2     16817           fstat
  0.00    0.000024           4         6           ftruncate
 86.50   55.150323        1147     48085      8184 futex
  0.00    0.000029           3         9           getcwd
  0.17    0.106034           5     19486           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000014           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000010           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.004458          64        70         2 getsockname
  0.01    0.006547         107        61           getsockopt
  0.00    0.000323           3       104           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000142           2        89         7 ioctl
  0.04    0.023950           1     28004        47 lseek
  0.46    0.290165           3     88454        18 lstat
  0.00    0.000899           9       100           madvise
  0.00    0.000005           3         2         2 mkdir
  0.02    0.009880           4      2235           mmap
  0.03    0.018010           3      6284           mprotect
  0.00    0.001121           1       780           munmap
  0.07    0.045002           3     14110       694 openat
  0.00    0.000000           0        16           pipe
  0.00    0.002577          35        74           poll
  0.00    0.000534           5       102           prctl
  0.00    0.000035           2        18           prlimit64
  0.09    0.057635           1     40853           read
  0.00    0.000055           1        49         2 readlink
  8.75    5.576429        4000      1394           recvfrom
  0.01    0.005313         664         8           recvmsg
  0.00    0.000284           2       127           rt_sigaction
  0.00    0.001059           3       393           rt_sigprocmask
  0.00    0.000074           1        59           rt_sigreturn
  0.00    0.001010           5       215           sched_getaffinity
  0.00    0.000023          23         1           sched_setaffinity
  0.00    0.000239           1       273           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.32    0.205360         173      1188           sendto
  0.00    0.000316           3       109           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.03    0.022117         121       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.86    0.550792        5453       101           socket
  0.00    0.000001           1         2           socketpair
  0.96    0.611729           4    162912      3097 stat
  0.00    0.000033           7         5           sysinfo
  0.00    0.000019           4         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000346           2       191           utimes
  1.48    0.941271       55369        17           wait4
  0.04    0.027229           2     14614           write
------ ----------- ----------- --------- --------- ----------------
100.00   63.759173                464746     12223 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000277           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000016           4         4           bind
  0.00    0.000058           2        32           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000011           3         4           clock_getres
  0.00    0.001237          10       121           clone
  0.05    0.027690           2     13325           close
  0.01    0.006661          67       100        83 connect
  0.00    0.000085           1        76           dup2
  0.00    0.000005           0        15         8 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000020           3         8           fchdir
  0.04    0.022212           7      3119           fcntl
  0.04    0.022000           1     16803           fstat
  0.00    0.000101          17         6           ftruncate
 89.36   46.300973         908     51004      8237 futex
  0.00    0.000014           2         9           getcwd
  0.17    0.087221           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000027           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000006           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.005463          77        71         2 getsockname
  0.01    0.007211         118        61           getsockopt
  0.00    0.000209           2       104           gettid
  0.00    0.000008           2         5           getuid
  0.00    0.000068           1        77         7 ioctl
  0.04    0.022840           1     28004        47 lseek
  0.44    0.228898           3     88458        18 lstat
  0.00    0.001064          11        97           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.005663           2      2289           mmap
  0.02    0.008194           1      5650           mprotect
  0.00    0.001541           2       783           munmap
  0.07    0.038054           3     14095       694 openat
  0.00    0.000064           4        16           pipe
  0.02    0.010405         137        76           poll
  0.00    0.000257           3       102           prctl
  0.00    0.000038           2        18           prlimit64
  0.13    0.069781           2     40851           read
  0.00    0.000070           1        49         2 readlink
  7.61    3.940954        2915      1352           recvfrom
  0.02    0.008419         842        10           recvmsg
  0.00    0.000200           2       127           rt_sigaction
  0.00    0.000685           2       391           rt_sigprocmask
  0.00    0.000108           1        74           rt_sigreturn
  0.00    0.000679           3       214           sched_getaffinity
  0.00    0.001081           3       373           sched_yield
  0.00    0.000005           5         1           sendmmsg
  0.32    0.165119         139      1190           sendto
  0.00    0.000255           2       109           set_robust_list
  0.00    0.000003           1         3           set_tid_address
  0.02    0.011957          65       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.003879          40        98           socket
  0.00    0.000000           0         2           socketpair
  0.95    0.492959           3    162920      3097 stat
  0.00    0.000046           9         5           sysinfo
  0.00    0.000021           4         5           uname
  0.00    0.000034          11         3           unlink
  0.00    0.001107           6       191           utimes
  0.59    0.303657       17862        17           wait4
  0.03    0.017008           1     14615           write
------ ----------- ----------- --------- --------- ----------------
100.00   51.816653                467073     12259 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000209           1       227        62 access
  0.00    0.000004           1         7           arch_prctl
  0.00    0.000028           7         4           bind
  0.00    0.000018           1        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000011           3         4           clock_getres
  0.00    0.000907           7       121           clone
  0.04    0.024487           2     13326           close
  0.02    0.011902         117       102        84 connect
  0.00    0.000043           1        76           dup2
  0.00    0.000004           0        21        14 execve
  0.00    0.000008           4         2           faccessat
  0.00    0.000036           5         8           fchdir
  0.05    0.028114           9      3119           fcntl
  0.04    0.020710           1     16803           fstat
  0.00    0.000060          10         6           ftruncate
 89.60   52.217308        1015     51425      8652 futex
  0.00    0.000008           1         9           getcwd
  0.13    0.078154           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000038           3        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000011           1         9           getpid
  0.00    0.000003           2         2           getppid
  0.01    0.006284          89        71         2 getsockname
  0.02    0.010223         168        61           getsockopt
  0.00    0.000278           3       104           gettid
  0.00    0.000009           2         5           getuid
  0.00    0.000070           1        80         7 ioctl
  0.05    0.030306           1     28002        47 lseek
  0.38    0.223529           3     88454        18 lstat
  0.00    0.000832           9        96           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.005912           3      2268           mmap
  0.02    0.009925           2      5678           mprotect
  0.00    0.001237           2       779           munmap
  0.08    0.046970           3     14095       694 openat
  0.00    0.000023           1        16           pipe
  0.01    0.005450          68        80           poll
  0.00    0.000367           4       102           prctl
  0.00    0.000030           2        18           prlimit64
  0.09    0.053846           1     40838           read
  0.00    0.000044           1        49         2 readlink
  6.92    4.034369        3015      1338           recvfrom
  0.01    0.008438         844        10           recvmsg
  0.00    0.000124           1       127           rt_sigaction
  0.00    0.001028           3       393           rt_sigprocmask
  0.00    0.000064           1        90           rt_sigreturn
  0.00    0.000686           3       214           sched_getaffinity
  0.00    0.002292           4       578           sched_yield
  0.00    0.000060          60         1           sendmmsg
  0.24    0.140855         118      1192           sendto
  0.00    0.000380           3       109           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.10    0.058188         318       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.56    0.325476        3288        99           socket
  0.00    0.000001           1         2           socketpair
  0.81    0.469723           3    162912      3097 stat
  0.00    0.000032           6         5           sysinfo
  0.00    0.000024           5         5           uname
  0.00    0.000133          44         3           unlink
  0.00    0.000335           2       191           utimes
  0.73    0.427905       25171        17           wait4
  0.06    0.032754           2     14614           write
------ ----------- ----------- --------- --------- ----------------
100.00   58.280283                467696     12681 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000263           1       227        62 access
  0.00    0.000011           2         7           arch_prctl
  0.00    0.000025           6         4           bind
  0.00    0.000098           3        34           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000016           4         4           clock_getres
  0.00    0.002599          21       121           clone
  0.06    0.036142           3     13326           close
  0.02    0.013681         137       100        83 connect
  0.00    0.000000           0        76           dup2
  0.00    0.000010           0        21        14 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000030           4         8           fchdir
  0.04    0.026522           9      3119           fcntl
  0.05    0.033148           2     16803           fstat
  0.00    0.000048           8         6           ftruncate
 87.13   53.830225        1099     48981      7883 futex
  0.00    0.000027           3         9           getcwd
  0.18    0.113453           6     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000046           3        15           geteuid
  0.00    0.000008           3         3           getgid
  0.00    0.000023           3         9           getpid
  0.00    0.000004           2         2           getppid
  0.01    0.007543         106        71         2 getsockname
  0.01    0.007897         129        61           getsockopt
  0.00    0.000401           4       104           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000111           1        77         7 ioctl
  0.03    0.020245           1     28004        47 lseek
  0.47    0.288640           3     88456        18 lstat
  0.00    0.000601           6        98           madvise
  0.00    0.000011           6         2         2 mkdir
  0.02    0.009593           4      2270           mmap
  0.02    0.012696           2      5695           mprotect
  0.00    0.001388           2       778           munmap
  0.08    0.046850           3     14095       694 openat
  0.00    0.000084           5        16           pipe
  0.02    0.012450         164        76           poll
  0.00    0.000540           5       102           prctl
  0.00    0.000065           4        18           prlimit64
  0.09    0.055371           1     40822           read
  0.00    0.000081           2        49         2 readlink
  8.88    5.485784        3880      1414           recvfrom
  0.01    0.008458         846        10           recvmsg
  0.00    0.000445           4       127           rt_sigaction
  0.00    0.001288           3       393           rt_sigprocmask
  0.00    0.000085           1        63           rt_sigreturn
  0.00    0.001231           6       214           sched_getaffinity
  0.00    0.001486           3       457           sched_yield
  0.00    0.000061          61         1           sendmmsg
  0.13    0.083212          70      1190           sendto
  0.00    0.000463           4       109           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.05    0.028449         155       183           setsockopt
  0.00    0.000002           2         1           shutdown
  0.36    0.222639        2272        98           socket
  0.00    0.000015           8         2           socketpair
  1.02    0.630425           4    162916      3097 stat
  0.00    0.000050          10         5           sysinfo
  0.00    0.000012           2         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000252           1       191           utimes
  1.26    0.776430       45672        17           wait4
  0.03    0.018785           1     14621           write
------ ----------- ----------- --------- --------- ----------------
100.00   61.780556                465189     11911 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000306           1       227        62 access
  0.00    0.000008           1         7           arch_prctl
  0.00    0.000012           3         4           bind
  0.00    0.000054           2        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000011           3         4           clock_getres
  0.00    0.000911           8       121           clone
  0.05    0.036576           3     13321           close
  0.00    0.001527          15       100        83 connect
  0.00    0.000104           1        76           dup2
  0.00    0.000117           6        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000019           2         8           fchdir
  0.03    0.025027           8      3119           fcntl
  0.03    0.024165           1     16799           fstat
  0.00    0.000119          20         6           ftruncate
 90.96   71.832917        1407     51069      8570 futex
  0.00    0.000008           1         9           getcwd
  0.12    0.091130           5     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000024           2        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000012           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.006700          94        71         2 getsockname
  0.00    0.000874          14        61           getsockopt
  0.00    0.000204           2       104           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000020           0        76         7 ioctl
  0.04    0.027896           1     27972        47 lseek
  0.31    0.243620           3     88458        18 lstat
  0.00    0.001171          11       105           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.006236           3      2274           mmap
  0.01    0.011755           2      5968           mprotect
  0.00    0.001483           2       779           munmap
  0.05    0.042304           3     14091       694 openat
  0.00    0.000000           0        16           pipe
  0.00    0.000659           8        78           poll
  0.00    0.000223           2       102           prctl
  0.00    0.000042           2        18           prlimit64
  0.07    0.053624           1     40770           read
  0.00    0.000081           2        49         2 readlink
  6.47    5.113204        3700      1382           recvfrom
  0.01    0.008349         835        10           recvmsg
  0.00    0.000336           3       127           rt_sigaction
  0.00    0.000859           2       393           rt_sigprocmask
  0.00    0.000101           1        81           rt_sigreturn
  0.00    0.000551           3       214           sched_getaffinity
  0.00    0.001827           3       566           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.10    0.075138          63      1191           sendto
  0.00    0.000257           2       109           set_robust_list
  0.00    0.000008           3         3           set_tid_address
  0.01    0.007560          41       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.47    0.370643        3782        98           socket
  0.00    0.000000           0         2           socketpair
  0.64    0.507481           3    162920      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000191          64         3           unlink
  0.00    0.000711           4       191           utimes
  0.58    0.455228       26778        17           wait4
  0.02    0.018004           1     14612           write
------ ----------- ----------- --------- --------- ----------------
100.00   78.970436                467557     12598 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000319           1       223        58 access
  0.00    0.000013           2         7           arch_prctl
  0.00    0.000018           6         3           bind
  0.00    0.000085           3        31           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000018           5         4           clock_getres
  0.00    0.000817           7       121           clone
  0.04    0.023770           2     13324           close
  0.00    0.000563           5       106        86 connect
  0.00    0.000174           2        76           dup2
  0.00    0.000024           2        14         8 execve
  0.00    0.000009           5         2           faccessat
  0.00    0.000032           4         8           fchdir
  0.02    0.008069           3      3119           fcntl
  0.04    0.019095           1     16800           fstat
  0.00    0.000040           7         6           ftruncate
 87.46   46.872663         919     51006      8351 futex
  0.00    0.000019           2         9           getcwd
  0.14    0.074621           4     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000045           3        15           geteuid
  0.00    0.000007           2         3           getgid
  0.00    0.000022           2         9           getpid
  0.00    0.000004           2         2           getppid
  0.00    0.001038          15        70         2 getsockname
  0.00    0.002069          34        61           getsockopt
  0.00    0.000231           2       104           gettid
  0.00    0.000018           4         5           getuid
  0.00    0.000030           0        86         7 ioctl
  0.04    0.018979           1     28004        47 lseek
  0.36    0.194695           2     88460        18 lstat
  0.00    0.000904           8       107           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.005662           2      2285           mmap
  0.02    0.010849           2      6337           mprotect
  0.00    0.001583           2       776           munmap
  0.06    0.034736           2     14092       694 openat
  0.00    0.000070           4        16           pipe
  0.00    0.001263          16        78           poll
  0.00    0.000304           3       102           prctl
  0.00    0.000069           4        18           prlimit64
  0.10    0.055577           1     40870           read
  0.00    0.000127           3        49         2 readlink
 10.05    5.388603        3939      1368           recvfrom
  0.01    0.005643         705         8           recvmsg
  0.00    0.000172           1       127           rt_sigaction
  0.00    0.001212           3       392           rt_sigprocmask
  0.00    0.000179           2        90           rt_sigreturn
  0.00    0.000650           3       214           sched_getaffinity
  0.03    0.017303           5      3603           sched_yield
  0.00    0.000070          70         1           sendmmsg
  0.05    0.029471          25      1190           sendto
  0.00    0.000328           3       109           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.01    0.005161          28       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.01    0.006969          70       100           socket
  0.00    0.000002           1         2           socketpair
  0.77    0.414942           3    162924      3097 stat
  0.00    0.000036           7         5           sysinfo
  0.00    0.000020           4         5           uname
  0.00    0.000037          12         3           unlink
  0.00    0.000042           0       191           utimes
  0.66    0.351449       20673        17           wait4
  0.08    0.041063           3     14611           write
------ ----------- ----------- --------- --------- ----------------
100.00   53.592015                471047     12372 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000311           1       227        62 access
  0.00    0.000010           1         7           arch_prctl
  0.00    0.000010           3         4           bind
  0.00    0.000082           3        32           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000020           5         4           clock_getres
  0.00    0.002020          17       121           clone
  0.04    0.028346           2     13329           close
  0.02    0.011305         113       100        83 connect
  0.00    0.000003           0        76           dup2
  0.00    0.000020           1        21        14 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000032           4         8           fchdir
  0.04    0.030452          10      3119           fcntl
  0.03    0.024964           1     16807           fstat
  0.00    0.000044           7         6           ftruncate
 92.45   67.679618        1374     49271      7708 futex
  0.00    0.000015           2         9           getcwd
  0.13    0.093773           5     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000046           3        15           geteuid
  0.00    0.000008           3         3           getgid
  0.00    0.000012           1         9           getpid
  0.00    0.000003           2         2           getppid
  0.00    0.002122          30        71         2 getsockname
  0.01    0.005363          88        61           getsockopt
  0.00    0.000305           3       104           gettid
  0.00    0.000025           5         5           getuid
  0.00    0.000045           1        76         7 ioctl
  0.03    0.022449           1     28030        47 lseek
  0.32    0.232810           3     88454        18 lstat
  0.00    0.000411           4        99           madvise
  0.00    0.000013           7         2         2 mkdir
  0.01    0.005694           3      2245           mmap
  0.02    0.013510           2      5902           mprotect
  0.00    0.001022           1       778           munmap
  0.05    0.038151           3     14099       694 openat
  0.00    0.000067           4        16           pipe
  0.01    0.009699         128        76           poll
  0.00    0.000397           4       102           prctl
  0.00    0.000065           4        18           prlimit64
  0.07    0.053769           1     40855           read
  0.00    0.000075           2        49         2 readlink
  4.55    3.329415        2434      1368           recvfrom
  0.01    0.008370         837        10           recvmsg
  0.00    0.000432           3       127           rt_sigaction
  0.00    0.000895           2       392           rt_sigprocmask
  0.00    0.000088           1        73           rt_sigreturn
  0.00    0.000958           4       214           sched_getaffinity
  0.01    0.003680           4       849           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.08    0.060235          51      1190           sendto
  0.00    0.001648          15       109           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.06    0.045645         249       183           setsockopt
  0.00    0.000000           0         1           shutdown
  0.87    0.639102        6521        98           socket
  0.00    0.000000           0         2           socketpair
  0.67    0.487511           3    162912      3097 stat
  0.00    0.000046           9         5           sysinfo
  0.00    0.000008           2         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000036           0       191           utimes
  0.49    0.361195       21247        17           wait4
  0.01    0.010394           1     14615           write
------ ----------- ----------- --------- --------- ----------------
100.00   73.206775                466072     11736 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000265           1       227        62 access
  0.00    0.000006           1         7           arch_prctl
  0.00    0.000026           7         4           bind
  0.00    0.000050           1        34           brk
  0.00    0.000009           2         5           chdir
  0.00    0.000016           4         4           clock_getres
  0.00    0.000841           7       121           clone
  0.04    0.021665           2     13331           close
  0.01    0.004884          48       102        84 connect
  0.00    0.000031           0        76           dup2
  0.00    0.000005           0        21        14 execve
  0.00    0.000011           6         2           faccessat
  0.00    0.000026           3         8           fchdir
  0.02    0.011360           4      3119           fcntl
  0.03    0.017640           1     16808           fstat
  0.00    0.000112          19         6           ftruncate
 87.41   47.227303         943     50067      7538 futex
  0.00    0.000011           1         9           getcwd
  0.14    0.073421           4     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000028           2        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000015           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.002999          42        71         2 getsockname
  0.00    0.002569          42        61           getsockopt
  0.00    0.000296           3       104           gettid
  0.00    0.000000           0         5           getuid
  0.00    0.000272           3        80         7 ioctl
  0.03    0.016434           1     28038        47 lseek
  0.35    0.190531           2     88456        18 lstat
  0.00    0.000780           8        93           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.007232           3      2255           mmap
  0.02    0.009635           2      6071           mprotect
  0.00    0.001208           2       773           munmap
  0.06    0.030855           2     14100       694 openat
  0.00    0.000049           3        16           pipe
  0.01    0.002803          37        76           poll
  0.00    0.000287           3       102           prctl
  0.00    0.000054           3        18           prlimit64
  0.10    0.051766           1     40911           read
  0.00    0.000060           1        49         2 readlink
 10.15    5.486373        3999      1372           recvfrom
  0.02    0.008401         840        10           recvmsg
  0.00    0.000127           1       127           rt_sigaction
  0.00    0.000969           2       392           rt_sigprocmask
  0.00    0.000183           2        87           rt_sigreturn
  0.00    0.000632           3       214           sched_getaffinity
  0.00    0.000965           2       470           sched_yield
  0.00    0.000048          48         1           sendmmsg
  0.07    0.036219          30      1190           sendto
  0.00    0.000400           4       109           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.02    0.009666          53       183           setsockopt
  0.00    0.000003           3         1           shutdown
  0.04    0.023257         235        99           socket
  0.00    0.000027          14         2           socketpair
  0.72    0.390716           2    162916      3097 stat
  0.00    0.000045           9         5           sysinfo
  0.00    0.000011           2         5           uname
  0.00    0.000038          13         3           unlink
  0.00    0.000070           0       191           utimes
  0.72    0.390766       22986        17           wait4
  0.01    0.006624           0     14610           write
------ ----------- ----------- --------- --------- ----------------
100.00   54.031110                466753     11567 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000197           1       227        62 access
  0.00    0.000006           1         7           arch_prctl
  0.00    0.000006           2         3           bind
  0.00    0.000039           1        32           brk
  0.00    0.000006           1         5           chdir
  0.00    0.000009           2         4           clock_getres
  0.00    0.001989          16       121           clone
  0.05    0.032038           2     13326           close
  0.01    0.006204          60       104        85 connect
  0.00    0.000262           3        76           dup2
  0.00    0.000058           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.04    0.023561           8      3119           fcntl
  0.05    0.028879           2     16803           fstat
  0.00    0.000027           5         6           ftruncate
 86.47   53.306338        1076     49522      7904 futex
  0.00    0.000010           1         9           getcwd
  0.17    0.103852           5     19482           getdents
  0.00    0.000000           0         3           getegid
  0.00    0.000012           1        15           geteuid
  0.00    0.000000           0         3           getgid
  0.00    0.000007           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.004642          66        70         2 getsockname
  0.00    0.001014          17        61           getsockopt
  0.00    0.000330           3       104           gettid
