% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000222           1       227        62 access
  0.00    0.000010           1         8           arch_prctl
  0.00    0.000005           2         3           bind
  0.00    0.000042           1        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.000974           8       117           clone
  0.05    0.031042           2     13329           close
  0.02    0.008891          87       102        82 connect
  0.00    0.000272           4        72           dup2
  0.00    0.000006           0        21        14 execve
  0.00    0.000008           4         2           faccessat
  0.00    0.000031           4         8           fchdir
  0.05    0.031060          10      3103           fcntl
  0.05    0.027468           2     16808           fstat
  0.00    0.000052           9         6           ftruncate
 88.98   51.025132         947     53882      9293 futex
  0.00    0.000010           1         9           getcwd
  0.17    0.099785           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000039           3        15           geteuid
  0.00    0.000004           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000004           2         2           getppid
  0.00    0.002685          41        66         2 getsockname
  0.01    0.007084         124        57           getsockopt
  0.00    0.000201           2       100           gettid
  0.00    0.000012           2         5           getuid
  0.00    0.000079           1        86         7 ioctl
  0.07    0.037477           1     28036        47 lseek
  0.46    0.262445           3     88440        18 lstat
  0.00    0.000567           6        96           madvise
  0.00    0.000011           6         2         2 mkdir
  0.01    0.005658           2      2266           mmap
  0.01    0.006695           1      5714           mprotect
  0.00    0.001297           2       769           munmap
  0.07    0.040430           3     14100       694 openat
  0.00    0.000010           1        16           pipe
  0.02    0.010503         146        72           poll
  0.00    0.000329           3        98           prctl
  0.00    0.000027           2        18           prlimit64
  0.09    0.049618           1     40918           read
  0.00    0.000072           1        49         2 readlink
  8.07    4.626178        3300      1402           recvfrom
  0.01    0.005607         701         8           recvmsg
  0.00    0.000105           1       127           rt_sigaction
  0.00    0.000627           2       377           rt_sigprocmask
  0.00    0.000025           0        67           rt_sigreturn
  0.00    0.000752           4       206           sched_getaffinity
  0.01    0.004563           5       972           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.10    0.056822          48      1177           sendto
  0.00    0.000245           2       105           set_robust_list
  0.00    0.000004           1         3           set_tid_address
  0.04    0.024140         141       171           setsockopt
  0.00    0.000001           1         1           shutdown
  0.12    0.070363         733        96           socket
  0.00    0.000003           2         2           socketpair
  0.98    0.563062           3    162884      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000214           1       191           utimes
  0.57    0.327009       19236        17           wait4
  0.02    0.013046           1     14596           write
------ ----------- ----------- --------- --------- ----------------
100.00   57.343096                470578     13320 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000200           1       227        62 access
  0.00    0.000016           2         8           arch_prctl
  0.00    0.000010           3         4           bind
  0.00    0.000081           2        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.001054           9       117           clone
  0.05    0.026860           2     13323           close
  0.01    0.006891          72        96        79 connect
  0.00    0.000068           1        72           dup2
  0.00    0.000010           0        21        14 execve
  0.00    0.000006           3         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.03    0.018665           6      3103           fcntl
  0.04    0.023014           1     16804           fstat
  0.00    0.000093          16         6           ftruncate
 86.94   46.619271         972     47950      7861 futex
  0.00    0.000004           0         9           getcwd
  0.17    0.089168           5     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000027           2        15           geteuid
  0.00    0.000006           2         3           getgid
  0.00    0.000015           2         9           getpid
  0.00    0.000004           2         2           getppid
  0.01    0.005171          77        67         2 getsockname
  0.00    0.001622          28        57           getsockopt
  0.00    0.000245           2       100           gettid
  0.00    0.000011           2         5           getuid
  0.00    0.000036           0        77         7 ioctl
  0.05    0.027061           1     28004        47 lseek
  0.44    0.237023           3     88444        18 lstat
  0.00    0.001244          14        91           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.005482           2      2221           mmap
  0.02    0.011609           2      6086           mprotect
  0.00    0.001426           2       773           munmap
  0.07    0.035109           2     14096       694 openat
  0.00    0.000011           1        16           pipe
  0.01    0.005846          84        70           poll
  0.00    0.000420           4        98           prctl
  0.00    0.000062           3        18           prlimit64
  0.10    0.054629           1     40866           read
  0.00    0.000083           2        49         2 readlink
  9.40    5.037879        3737      1348           recvfrom
  0.02    0.008359         836        10           recvmsg
  0.00    0.000406           3       127           rt_sigaction
  0.00    0.000811           2       376           rt_sigprocmask
  0.00    0.000208           3        83           rt_sigreturn
  0.00    0.000741           4       206           sched_getaffinity
  0.00    0.001191           3       389           sched_yield
  0.00    0.000008           8         1           sendmmsg
  0.19    0.101128          86      1177           sendto
  0.00    0.000336           3       105           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.07    0.037286         218       171           setsockopt
  0.00    0.000001           1         1           shutdown
  0.66    0.355191        3779        94           socket
  0.00    0.000003           2         2           socketpair
  0.93    0.496698           3    162892      3097 stat
  0.00    0.000034           7         5           sysinfo
  0.00    0.000015           3         5           uname
  0.00    0.000082          27         3           unlink
  0.00    0.000699           4       191           utimes
  0.69    0.370971       21822        17           wait4
  0.07    0.037838           3     14594           write
------ ----------- ----------- --------- --------- ----------------
100.00   53.622486                464247     11885 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000060           0       227        62 access
  0.00    0.000000           0         8           arch_prctl
  0.00    0.000005           2         3           bind
  0.00    0.000023           1        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000000           0         4           clock_getres
  0.00    0.000535           5       117           clone
  0.04    0.021992           2     13325           close
  0.00    0.000493           5       102        82 connect
  0.00    0.000195           3        72           dup2
  0.00    0.000000           0        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000000           0         8           fchdir
  0.02    0.008451           3      3103           fcntl
  0.04    0.019226           1     16805           fstat
  0.00    0.000000           0         6           ftruncate
 88.29   43.837766         913     48012      7977 futex
  0.00    0.000009           1         9           getcwd
  0.15    0.075660           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000005           0        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000000           0         9           getpid
  0.00    0.000000           0         2           getppid
  0.00    0.000994          15        66         2 getsockname
  0.00    0.001081          19        57           getsockopt
  0.00    0.000103           1       100           gettid
  0.00    0.000015           3         5           getuid
  0.00    0.000021           0        86         7 ioctl
  0.03    0.015144           1     28004        47 lseek
  0.40    0.199677           2     88448        18 lstat
  0.00    0.000510           5       104           madvise
  0.00    0.000000           0         2         2 mkdir
  0.01    0.003078           1      2254           mmap
  0.01    0.005090           1      5761           mprotect
  0.00    0.000537           1       784           munmap
  0.07    0.032884           2     14096       694 openat
  0.00    0.000006           0        16           pipe
  0.00    0.000449           6        72           poll
  0.00    0.000142           1        98           prctl
  0.00    0.000002           0        18           prlimit64
  0.09    0.045960           1     40887           read
  0.00    0.000051           1        49         2 readlink
  9.29    4.611040        3547      1300           recvfrom
  0.01    0.005615         702         8           recvmsg
  0.00    0.000010           0       127           rt_sigaction
  0.00    0.000438           1       377           rt_sigprocmask
  0.00    0.000020           0        64           rt_sigreturn
  0.00    0.000349           2       206           sched_getaffinity
  0.00    0.001009           2       410           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.05    0.023456          20      1177           sendto
  0.00    0.000089           1       105           set_robust_list
  0.00    0.000000           0         3           set_tid_address
  0.00    0.000194           1       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.08    0.038601         402        96           socket
  0.00    0.000000           0         2           socketpair
  0.83    0.411182           3    162900      3097 stat
  0.00    0.000000           0         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000003           1         3           unlink
  0.00    0.000052           0       191           utimes
  0.57    0.284418       16730        17           wait4
  0.02    0.007965           1     14542           write
------ ----------- ----------- --------- --------- ----------------
100.00   49.654625                463995     12004 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000429           2       227        62 access
  0.00    0.000016           2         7           arch_prctl
  0.00    0.000018           5         4           bind
  0.00    0.000082           3        32           brk
  0.00    0.000008           2         5           chdir
  0.00    0.000021           5         4           clock_getres
  0.00    0.001314          11       117           clone
  0.03    0.027211           2     13317           close
  0.00    0.001811          19        96        79 connect
  0.00    0.000013           0        72           dup2
  0.00    0.000022           1        15         8 execve
  0.00    0.000010           5         2           faccessat
  0.00    0.000033           4         8           fchdir
  0.00    0.003239           1      3103           fcntl
  0.03    0.024316           1     16799           fstat
  0.00    0.000098          16         6           ftruncate
 93.24   72.981678        1427     51134      8025 futex
  0.00    0.000019           2         9           getcwd
  0.11    0.088344           5     19482           getdents
  0.00    0.000004           1         3           getegid
  0.00    0.000041           3        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000017           2         9           getpid
  0.00    0.000003           2         2           getppid
  0.00    0.000234           3        67         2 getsockname
  0.00    0.001330          23        57           getsockopt
  0.00    0.000256           3       100           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000252           3        77         7 ioctl
  0.03    0.023020           1     27974        47 lseek
  0.27    0.214108           2     88444        18 lstat
  0.00    0.000968          10        98           madvise
  0.00    0.000013           7         2         2 mkdir
  0.01    0.007203           3      2236           mmap
  0.02    0.011826           2      5917           mprotect
  0.00    0.001792           2       770           munmap
  0.05    0.037234           3     14091       694 openat
  0.00    0.000088           6        16           pipe
  0.00    0.001226          17        72           poll
  0.00    0.000845           9        98           prctl
  0.00    0.000069           4        18           prlimit64
  0.08    0.066437           2     40774           read
  0.00    0.000118           2        49         2 readlink
  4.63    3.623241        2720      1332           recvfrom
  0.01    0.008387         839        10           recvmsg
  0.00    0.000179           1       127           rt_sigaction
  0.00    0.001218           3       376           rt_sigprocmask
  0.00    0.000128           2        75           rt_sigreturn
  0.00    0.000944           5       206           sched_getaffinity
  0.00    0.001179           2       499           sched_yield
  0.00    0.000062          62         1           sendmmsg
  0.13    0.100686          85      1178           sendto
  0.00    0.000336           3       105           set_robust_list
  0.00    0.000010           3         3           set_tid_address
  0.01    0.004592          27       171           setsockopt
  0.00    0.000002           2         1           shutdown
  0.21    0.163263        1737        94           socket
  0.00    0.000008           4         2           socketpair
  0.60    0.469888           3    162892      3097 stat
  0.00    0.000035           7         5           sysinfo
  0.00    0.000009           2         5           uname
  0.00    0.000006           2         3           unlink
  0.00    0.000430           2       191           utimes
  0.50    0.388769       22869        17           wait4
  0.02    0.014093           1     14601           write
------ ----------- ----------- --------- --------- ----------------
100.00   78.273237                467230     12043 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000339           1       227        62 access
  0.00    0.000013           2         7           arch_prctl
  0.00    0.000026           7         4           bind
  0.00    0.000095           3        34           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000012           3         4           clock_getres
  0.00    0.000929           8       117           clone
  0.04    0.024453           2     13326           close
  0.01    0.007723          80        96        79 connect
  0.00    0.000601           8        72           dup2
  0.00    0.000062           3        21        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000014           2         8           fchdir
  0.04    0.029763          10      3103           fcntl
  0.03    0.019971           1     16808           fstat
  0.00    0.000086          14         6           ftruncate
 90.19   59.928388        1180     50777      7928 futex
  0.00    0.000022           2         9           getcwd
  0.12    0.079575           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000018           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000018           2         9           getpid
  0.00    0.000000           0         2           getppid
  0.02    0.012353         184        67         2 getsockname
  0.02    0.010316         181        57           getsockopt
  0.00    0.000209           2       100           gettid
  0.00    0.000005           1         5           getuid
  0.00    0.000167           2        77         7 ioctl
  0.03    0.022526           1     28036        47 lseek
  0.30    0.200309           2     88446        18 lstat
  0.00    0.000551           6        89           madvise
  0.00    0.000005           3         2         2 mkdir
  0.01    0.006808           3      2263           mmap
  0.01    0.009232           2      5739           mprotect
  0.00    0.001475           2       771           munmap
  0.05    0.035742           3     14100       694 openat
  0.00    0.000036           2        16           pipe
  0.01    0.008443         117        72           poll
  0.00    0.000244           2        98           prctl
  0.00    0.000039           2        18           prlimit64
  0.10    0.066090           2     40912           read
  0.00    0.000087           2        49         2 readlink
  6.87    4.564790        3366      1356           recvfrom
  0.01    0.008394         839        10           recvmsg
  0.00    0.000328           3       127           rt_sigaction
  0.00    0.000810           2       376           rt_sigprocmask
  0.00    0.000094           1        86           rt_sigreturn
  0.00    0.000607           3       206           sched_getaffinity
  0.00    0.001706           3       545           sched_yield
  0.00    0.000049          49         1           sendmmsg
  0.19    0.123643         105      1178           sendto
  0.00    0.000334           3       105           set_robust_list
  0.00    0.000012           4         3           set_tid_address
  0.02    0.012641          74       171           setsockopt
  0.00    0.000002           2         1           shutdown
  0.60    0.400818        4264        94           socket
  0.00    0.000006           3         2           socketpair
  0.63    0.419390           3    162896      3097 stat
  0.00    0.000050          10         5           sysinfo
  0.00    0.000020           4         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000649           3       191           utimes
  0.64    0.426357       25080        17           wait4
  0.02    0.016338           1     14593           write
------ ----------- ----------- --------- --------- ----------------
100.00   66.443789                467028     11952 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000249           1       227        62 access
  0.00    0.000011           2         7           arch_prctl
  0.00    0.000007           2         3           bind
  0.00    0.000079           2        32           brk
  0.00    0.000007           1         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.002100          18       117           clone
  0.06    0.040563           3     13318           close
  0.01    0.009784          98       100        81 connect
  0.00    0.000101           1        72           dup2
  0.00    0.000012           1        21        14 execve
  0.00    0.000019          10         2           faccessat
  0.00    0.000019           2         8           fchdir
  0.07    0.045195          15      3103           fcntl
  0.06    0.036577           2     16799           fstat
  0.00    0.000034           6         6           ftruncate
 88.45   58.057041        1127     51536      8296 futex
  0.00    0.000009           1         9           getcwd
  0.20    0.128527           7     19482           getdents
  0.00    0.000007           2         3           getegid
  0.00    0.000041           3        15           geteuid
  0.00    0.000007           2         3           getgid
  0.00    0.000021           2         9           getpid
  0.00    0.000005           3         2           getppid
  0.01    0.004009          61        66         2 getsockname
  0.01    0.004073          71        57           getsockopt
  0.00    0.000340           3       100           gettid
  0.00    0.000007           1         5           getuid
  0.00    0.000079           1        83         7 ioctl
  0.03    0.022732           1     27970        47 lseek
  0.53    0.350961           4     88448        18 lstat
  0.00    0.000947          10        95           madvise
  0.00    0.000006           3         2         2 mkdir
  0.01    0.006646           3      2251           mmap
  0.01    0.009416           2      5761           mprotect
  0.00    0.001840           2       780           munmap
  0.08    0.051526           4     14091       694 openat
  0.00    0.000079           5        16           pipe
  0.01    0.008922         121        74           poll
  0.00    0.000430           4        98           prctl
  0.00    0.000042           2        18           prlimit64
  0.10    0.064608           2     40811           read
  0.00    0.000097           2        49         2 readlink
  8.40    5.513780        4019      1372           recvfrom
  0.01    0.005628         704         8           recvmsg
  0.00    0.000202           2       127           rt_sigaction
  0.00    0.001167           3       377           rt_sigprocmask
  0.00    0.000062           1        54           rt_sigreturn
  0.00    0.000917           4       206           sched_getaffinity
  0.00    0.001100           4       302           sched_yield
  0.00    0.000009           9         1           sendmmsg
  0.07    0.044446          38      1178           sendto
  0.00    0.000367           3       105           set_robust_list
  0.00    0.000005           2         3           set_tid_address
  0.02    0.014353          84       171           setsockopt
  0.00    0.000001           1         1           shutdown
  0.08    0.050515         532        95           socket
  0.00    0.000007           4         2           socketpair
  1.08    0.709484           4    162900      3097 stat
  0.00    0.000049          10         5           sysinfo
  0.00    0.000000           0         5           uname
  0.00    0.000088          29         3           unlink
  0.00    0.000611           3       191           utimes
  0.65    0.424940       24996        17           wait4
  0.04    0.025027           2     14579           write
------ ----------- ----------- --------- --------- ----------------
100.00   65.639948                467360     12322 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000200           1       227        62 access
  0.00    0.000042           6         7           arch_prctl
  0.00    0.000011           3         4           bind
  0.00    0.000042           1        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.001894          16       117           clone
  0.04    0.028851           2     13321           close
  0.02    0.014530         151        96        79 connect
  0.00    0.000469           7        72           dup2
  0.00    0.000000           0        15         8 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000031           4         8           fchdir
  0.03    0.018843           6      3103           fcntl
  0.04    0.026484           2     16803           fstat
  0.00    0.000109          18         6           ftruncate
 92.87   61.382146        1209     50753      8512 futex
  0.00    0.000014           2         9           getcwd
  0.14    0.093324           5     19482           getdents
  0.00    0.000002           1         3           getegid
  0.00    0.000025           2        15           geteuid
  0.00    0.000002           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.005279          79        67         2 getsockname
  0.01    0.003849          68        57           getsockopt
  0.00    0.000302           3       100           gettid
  0.00    0.000006           1         5           getuid
  0.00    0.000059           1        77         7 ioctl
  0.04    0.028418           1     28004        47 lseek
  0.41    0.273056           3     88450        18 lstat
  0.00    0.000335           4        87           madvise
  0.00    0.000012           6         2         2 mkdir
  0.01    0.007105           3      2285           mmap
  0.02    0.013755           2      5586           mprotect
  0.00    0.001505           2       778           munmap
  0.06    0.036628           3     14095       694 openat
  0.00    0.000025           2        16           pipe
  0.01    0.005963          83        72           poll
  0.00    0.000357           4        98           prctl
  0.00    0.000036           2        18           prlimit64
  0.08    0.054181           1     40859           read
  0.00    0.000081           2        49         2 readlink
  4.37    2.888941        2222      1300           recvfrom
  0.01    0.008372         837        10           recvmsg
  0.00    0.000296           2       127           rt_sigaction
  0.00    0.000912           2       377           rt_sigprocmask
  0.00    0.000211           3        82           rt_sigreturn
  0.00    0.000786           4       206           sched_getaffinity
  0.00    0.002398           3       816           sched_yield
  0.00    0.000000           0         1           sendmmsg
  0.14    0.092956          79      1178           sendto
  0.00    0.000374           4       105           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.02    0.012391          72       171           setsockopt
  0.00    0.000002           2         1           shutdown
  0.11    0.070457         750        94           socket
  0.00    0.000015           8         2           socketpair
  0.86    0.567344           3    162904      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000014           3         5           uname
  0.00    0.000008           3         3           unlink
  0.00    0.000500           3       191           utimes
  0.65    0.432905       25465        17           wait4
  0.03    0.017548           1     14594           write
------ ----------- ----------- --------- --------- ----------------
100.00   66.094472                466995     12530 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000225           1       230        65 access
  0.00    0.000011           1         8           arch_prctl
  0.00    0.000023           6         4           bind
  0.00    0.000086           2        35           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000008           2         4           clock_getres
  0.00    0.001942          17       117           clone
  0.03    0.024709           2     13328           close
  0.01    0.005431          57        96        79 connect
  0.00    0.000169           2        72           dup2
  0.00    0.000060           3        22        14 execve
  0.00    0.000000           0         2           faccessat
  0.00    0.000015           2         8           fchdir
  0.05    0.037096          12      3103           fcntl
  0.03    0.020208           1     16810           fstat
  0.00    0.000023           4         6           ftruncate
 90.41   67.181825        1309     51336      8740 futex
  0.00    0.000005           1         9           getcwd
  0.11    0.083763           4     19482           getdents
  0.00    0.000003           1         3           getegid
  0.00    0.000018           1        15           geteuid
  0.00    0.000003           1         3           getgid
  0.00    0.000013           1         9           getpid
  0.00    0.000000           0         2           getppid
  0.01    0.009828         147        67         2 getsockname
  0.01    0.008769         154        57           getsockopt
  0.00    0.000466           5       100           gettid
  0.00    0.000003           1         5           getuid
  0.00    0.000015           0        77         7 ioctl
  0.03    0.023475           1     28034        47 lseek
  0.29    0.212558           2     88444        18 lstat
  0.00    0.001566          16        99           madvise
  0.00    0.000006           3         2         2 mkdir
  0.06    0.042335          19      2271           mmap
  0.02    0.012406           2      5926           mprotect
  0.00    0.001981           3       767           munmap
  0.05    0.034380           2     14102       694 openat
  0.00    0.000000           0        16           pipe
  0.01    0.006264          85        74           poll
  0.00    0.000397           4        98           prctl
  0.00    0.000043           2        18           prlimit64
  0.09    0.065257           2     40901           read
  0.00    0.000079           2        49         2 readlink
  6.96    5.169845        3864      1338           recvfrom
  0.01    0.008401         840        10           recvmsg
  0.00    0.000316           2       127           rt_sigaction
  0.00    0.001124           3       376           rt_sigprocmask
  0.00    0.000194           3        70           rt_sigreturn
  0.00    0.000783           4       206           sched_getaffinity
  0.00    0.001508           3       489           sched_yield
  0.00    0.000061          61         1           sendmmsg
  0.08    0.061652          52      1179           sendto
  0.00    0.001123          11       105           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.03    0.022798         133       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.24    0.181768        1934        94           socket
  0.00    0.000000           0         2           socketpair
  0.61    0.450880           3    162892      3097 stat
  0.00    0.000043           9         5           sysinfo
  0.00    0.000005           1         5           uname
  0.00    0.000044          15         3           unlink
  0.00    0.000049           0       191           utimes
  0.84    0.622827       36637        17           wait4
  0.01    0.008399           1     14594           write
------ ----------- ----------- --------- --------- ----------------
100.00   74.307291                467695     12767 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000248           1       227        62 access
  0.00    0.000019           3         7           arch_prctl
  0.00    0.000008           2         4           bind
  0.00    0.000084           3        32           brk
  0.00    0.000000           0         5           chdir
  0.00    0.000015           4         4           clock_getres
  0.00    0.002080          18       117           clone
  0.05    0.024501           2     13329           close
  0.01    0.004788          43       112        87 connect
  0.00    0.000008           0        72           dup2
  0.00    0.000013           1        15         8 execve
  0.00    0.000012           6         2           faccessat
  0.00    0.000026           3         8           fchdir
  0.02    0.011086           4      3103           fcntl
  0.04    0.020540           1     16803           fstat
  0.00    0.000034           6         6           ftruncate
 87.65   46.370383         903     51370      8605 futex
  0.00    0.000023           3         9           getcwd
  0.15    0.078330           4     19482           getdents
  0.00    0.000009           3         3           getegid
  0.00    0.000049           3        15           geteuid
  0.00    0.000010           3         3           getgid
  0.00    0.000019           2         9           getpid
  0.00    0.000009           5         2           getppid
  0.00    0.000857          13        67         2 getsockname
  0.01    0.003810          67        57           getsockopt
  0.00    0.000580           6       100           gettid
  0.00    0.000012           2         5           getuid
  0.00    0.000367           4       101         7 ioctl
  0.04    0.020810           1     28004        47 lseek
  0.37    0.195065           2     88446        18 lstat
  0.02    0.010830         111        98           madvise
  0.00    0.000009           5         2         2 mkdir
  0.01    0.006451           3      2239           mmap
  0.02    0.010745           2      5647           mprotect
  0.00    0.001862           2       767           munmap
  0.07    0.037345           3     14095       694 openat
  0.00    0.000046           3        16           pipe
  0.01    0.006972          94        74           poll
  0.00    0.000474           5        98           prctl
  0.00    0.000053           3        18           prlimit64
  0.10    0.054047           1     40837           read
  0.00    0.000068           1        49         2 readlink
  9.55    5.053196        3672      1376           recvfrom
  0.01    0.006007         601        10           recvmsg
  0.00    0.000185           1       127           rt_sigaction
  0.00    0.001222           3       376           rt_sigprocmask
  0.00    0.000117           1        81           rt_sigreturn
  0.00    0.000977           5       206           sched_getaffinity
  0.01    0.003496           2      1516           sched_yield
  0.00    0.000008           8         1           sendmmsg
  0.06    0.033397          28      1179           sendto
  0.00    0.000723           7       105           set_robust_list
  0.00    0.000007           2         3           set_tid_address
  0.02    0.009396          55       171           setsockopt
  0.00    0.000000           0         1           shutdown
  0.18    0.094045         922       102           socket
  0.00    0.000000           0         2           socketpair
  0.77    0.408322           3    162896      3097 stat
  0.00    0.000038           8         5           sysinfo
  0.00    0.000013           3         5           uname
  0.00    0.000000           0         3           unlink
  0.00    0.000109           1       191           utimes
  0.78    0.415134       24420        17           wait4
  0.03    0.017202           1     14585           write
------ ----------- ----------- --------- --------- ----------------
100.00   52.906291                468417     12631 total
% time     seconds  usecs/call     calls    errors syscall
------ ----------- ----------- --------- --------- ----------------
  0.00    0.000325           1       227        62 access
  0.00    0.000011           2         7           arch_prctl
  0.00    0.000014           5         3           bind
  0.00    0.000076           2        33           brk
  0.00    0.000010           2         5           chdir
  0.00    0.000013           3         4           clock_getres
  0.00    0.001560          13       117           clone
  0.05    0.028671           2     13324           close
  0.01    0.007765          75       104        83 connect
  0.00    0.000068           1        72           dup2
  0.00    0.000037           2        21        14 execve
  0.00    0.000012           6         2           faccessat
  0.00    0.000032           4         8           fchdir
  0.04    0.022443           7      3103           fcntl
  0.04    0.022674           1     16803           fstat
  0.00    0.000048           8         6           ftruncate
 85.43   47.985927         961     49922      8037 futex
  0.00    0.000004           0         9           getcwd
  0.16    0.089102           5     19482           getdents
  0.00    0.000006           2         3           getegid
  0.00    0.000037           2        15           geteuid
  0.00    0.000008           3         3           getgid
  0.00    0.000028           3         9           getpid
  0.00    0.000004           2         2           getppid
  0.01    0.004424          67        66         2 getsockname
  0.00    0.002102          37        57           getsockopt
  0.00    0.000205           2       100           gettid
  0.00    0.000006           1         5           getuid
